Package,Cluster,Cluster Size,Pre-Processing Technique,Threshold,Features (Genes),TN,FP,FN,TP,F Beta,Penalty,Solver,C
sklearn,Inh L1-4 VIP PENK,17,Coefficient of Variation,4,997,3117,0,1,3,0.9375,l2,newton-cg,1
sklearn,Inh L1-3 VIP CHRM2,175,Coefficient of Variation,4,997,3080,6,3,32,0.855615,l2,newton-cg,1
sklearn,Endo L2-6 NOSTRIN,9,Coefficient of Variation,4,997,3119,0,0,2,1,l2,newton-cg,1
sklearn,Inh L1-2 PAX6 TNFAIP8L3,16,Coefficient of Variation,4,997,3118,0,1,2,0.909091,l2,newton-cg,1
sklearn,Inh L2-5 VIP SERPINF1,55,Coefficient of Variation,4,997,3110,0,2,9,0.957447,l2,newton-cg,1
sklearn,Exc L4-6 RORB C1R,160,Coefficient of Variation,4,997,3084,5,3,29,0.863095,l2,newton-cg,1
sklearn,Inh L1-3 VIP CCDC184,64,Coefficient of Variation,4,997,3108,0,3,10,0.943396,l2,newton-cg,1
sklearn,Inh L1-2 VIP PCDH20,61,Coefficient of Variation,4,997,3107,2,0,12,0.882353,l2,newton-cg,1
sklearn,Exc L4-5 FEZF2 SCN4B,25,Coefficient of Variation,4,997,3116,0,0,5,1,l2,newton-cg,1
sklearn,Inh L5-6 GAD1 GLP1R,27,Coefficient of Variation,4,997,3115,0,0,6,1,l2,newton-cg,1
sklearn,Inh L4-6 PVALB SULF1,167,Coefficient of Variation,4,997,3081,6,6,28,0.823529,l2,newton-cg,1
sklearn,Exc L4-5 RORB FOLH1B,870,Coefficient of Variation,4,997,2931,16,6,168,0.923077,l2,newton-cg,1
sklearn,Inh L1-2 GAD1 MC4R,107,Coefficient of Variation,4,997,3098,2,1,20,0.917431,l2,newton-cg,1
sklearn,Inh L1 SST CHRNA4,52,Coefficient of Variation,4,997,3109,1,3,8,0.851064,l2,newton-cg,1
sklearn,Inh L2-4 PVALB WFDC2,387,Coefficient of Variation,4,997,3039,5,4,73,0.938303,l2,newton-cg,1
sklearn,Oligo L1-6 OPALIN,313,Coefficient of Variation,4,997,3057,1,1,62,0.984127,l2,newton-cg,1
sklearn,Inh L1-3 VIP ADAMTSL1,72,Coefficient of Variation,4,997,3105,2,0,14,0.897436,l2,newton-cg,1
sklearn,Inh L1-3 SST CALB1,279,Coefficient of Variation,4,997,3063,2,2,54,0.964286,l2,newton-cg,1
sklearn,Exc L5-6 THEMIS DCSTAMP,53,Coefficient of Variation,4,997,3110,1,0,10,0.925926,l2,newton-cg,1
sklearn,Astro L1-2 FGFR3 GFAP,61,Coefficient of Variation,4,997,3109,0,4,8,0.909091,l2,newton-cg,1
sklearn,Astro L1-6 FGFR3 SLC14A1,230,Coefficient of Variation,4,997,3070,5,0,46,0.92,l2,newton-cg,1
sklearn,Exc L3-5 RORB COL22A1,160,Coefficient of Variation,4,997,3084,5,0,32,0.888889,l2,newton-cg,1
sklearn,Inh L3-6 SST NPY,15,Coefficient of Variation,4,997,3118,0,0,3,1,l2,newton-cg,1
sklearn,Inh L3-6 SST HPGD,60,Coefficient of Variation,4,997,3109,0,1,11,0.982143,l2,newton-cg,1
sklearn,Exc L6 FEZF2 OR2T8,19,Coefficient of Variation,4,997,3117,0,1,3,0.9375,l2,newton-cg,1
sklearn,Inh L1-2 PAX6 CDH12,90,Coefficient of Variation,4,997,3101,2,0,18,0.918367,l2,newton-cg,1
sklearn,Exc L5-6 RORB TTC12,167,Coefficient of Variation,4,997,3083,4,4,30,0.882353,l2,newton-cg,1
sklearn,Exc L5-6 SLC17A7 IL15,56,Coefficient of Variation,4,997,3108,2,2,9,0.818182,l2,newton-cg,1
sklearn,Exc L3-4 RORB CARM1P1,280,Coefficient of Variation,4,997,3060,5,6,50,0.905797,l2,newton-cg,1
sklearn,Exc L5-6 FEZF2 ABO,373,Coefficient of Variation,4,997,3046,0,0,75,1,l2,newton-cg,1
sklearn,Micro L1-3 TYROBP,63,Coefficient of Variation,4,997,3107,1,1,12,0.923077,l2,newton-cg,1
sklearn,Inh L1-2 VIP LBH,47,Coefficient of Variation,4,997,3111,1,1,8,0.888889,l2,newton-cg,1
sklearn,Inh L1-2 SST BAGE2,108,Coefficient of Variation,4,997,3099,1,0,21,0.963303,l2,newton-cg,1
sklearn,Inh L5-6 SST KLHDC8A,63,Coefficient of Variation,4,997,3107,1,1,12,0.923077,l2,newton-cg,1
sklearn,Inh L3-6 VIP HS3ST3A1,80,Coefficient of Variation,4,997,3105,0,2,14,0.972222,l2,newton-cg,1
sklearn,Inh L1-3 PAX6 SYT6,29,Coefficient of Variation,4,997,3115,0,1,5,0.961538,l2,newton-cg,1
sklearn,Inh L5-6 SST MIR548F2,80,Coefficient of Variation,4,997,3104,1,3,13,0.902778,l2,newton-cg,1
sklearn,Exc L4-6 RORB SEMA3E,777,Coefficient of Variation,4,997,2958,8,11,144,0.943644,l2,newton-cg,1
sklearn,Inh L1-4 VIP OPRM1,52,Coefficient of Variation,4,997,3110,1,1,9,0.9,l2,newton-cg,1
sklearn,OPC L1-6 PDGFRA,238,Coefficient of Variation,4,997,3072,1,0,48,0.983607,l2,newton-cg,1
sklearn,Inh L2-5 VIP TYR,62,Coefficient of Variation,4,997,3107,1,1,12,0.923077,l2,newton-cg,1
sklearn,Exc L5-6 THEMIS C1QL3,1537,Coefficient of Variation,4,997,2807,6,9,299,0.978403,l2,newton-cg,1
sklearn,Inh L1-4 LAMP5 LCP2,356,Coefficient of Variation,5.5,374,3047,3,3,68,0.957746,l2,lbfgs,1
sklearn,Exc L2-3 LINC00507 FREM3,2284,Coefficient of Variation,5.5,374,2624,40,41,416,0.911881,l2,lbfgs,1
sklearn,Exc L2 LAMP5 LTK,812,Coefficient of Variation,5.5,374,2932,27,30,132,0.827068,l2,lbfgs,1
sklearn,Inh L5-6 PVALB LGR5,52,Coefficient of Variation,5.5,374,3109,1,0,11,0.932203,l2,lbfgs,1
sklearn,Inh L2-4 SST FRZB,64,Coefficient of Variation,5.5,374,3106,2,5,8,0.754717,l2,lbfgs,1
sklearn,Inh L2-3 VIP CASC6,45,Coefficient of Variation,5.5,374,3109,3,2,7,0.714286,l2,lbfgs,1
sklearn,Exc L3-5 RORB TWIST2,93,Coefficient of Variation,5.5,374,3096,6,10,9,0.56962,l2,lbfgs,1
sklearn,Inh L2-4 VIP CBLN1,67,Coefficient of Variation,5.5,374,3105,3,5,8,0.701754,l2,lbfgs,1
sklearn,Inh L1-4 VIP CHRNA6,25,Coefficient of Variation,5.5,374,3114,2,4,1,0.294118,l2,lbfgs,1
sklearn,Exc L2-4 LINC00507 GLP2R,170,Coefficient of Variation,5.5,374,3071,16,11,23,0.605263,l2,lbfgs,1
sklearn,Exc L5-6 THEMIS CRABP1,147,Coefficient of Variation,5.5,374,3091,1,2,27,0.957447,l2,lbfgs,1
sklearn,Exc L4-6 FEZF2 IL26,344,Coefficient of Variation,5.5,374,3052,0,0,69,1,l2,lbfgs,1
sklearn,Inh L2-5 PVALB SCUBE3,32,Coefficient of Variation,5.5,374,3115,0,0,6,1,l2,lbfgs,1
sklearn,Inh L4-6 SST B3GAT2,182,Coefficient of Variation,5.5,374,3079,5,2,35,0.888325,l2,lbfgs,1
sklearn,Inh L1-2 VIP TSPAN12,42,Coefficient of Variation,5.5,374,3113,0,1,7,0.972222,l2,lbfgs,1
sklearn,Inh L2-4 VIP SPAG17,33,Coefficient of Variation,5.5,374,3111,3,2,5,0.641026,l2,lbfgs,1
sklearn,Exc L5-6 THEMIS FGF10,78,Coefficient of Variation,5.5,374,3103,3,5,10,0.746269,l2,lbfgs,1
sklearn,Inh L5-6 SST TH,27,Coefficient of Variation,5.5,374,3116,0,0,5,1,l2,lbfgs,1
sklearn,Inh L4-5 PVALB MEPE,64,Coefficient of Variation,5.5,374,3104,4,3,10,0.724638,l2,lbfgs,1
sklearn,Inh L2-6 LAMP5 CA1,256,Coefficient of Variation,5.5,374,3070,0,0,51,1,l2,lbfgs,1
sklearn,Exc L4-5 RORB DAPK2,173,Coefficient of Variation,5.5,374,3081,6,6,28,0.823529,l2,lbfgs,1
sklearn,Inh L4-5 SST STK32A,93,Coefficient of Variation,5.5,374,3103,0,5,13,0.928571,l2,lbfgs,1
sklearn,Inh L2-6 VIP QPCT,37,Coefficient of Variation,5.5,374,3113,1,1,6,0.857143,l2,lbfgs,1
sklearn,Inh L3-5 SST ADGRG6,132,Coefficient of Variation,5.5,374,3087,8,4,22,0.753425,l2,lbfgs,1
sklearn,Exc L3-5 RORB FILIP1L,153,Coefficient of Variation,5.5,374,3079,12,12,18,0.6,l2,lbfgs,1
sklearn,Inh L5-6 SST NPM1P10,79,Coefficient of Variation,5.5,374,3104,1,1,15,0.9375,l2,lbfgs,1
sklearn,Exc L3-5 RORB ESR1,1428,Coefficient of Variation,5.5,374,2827,9,5,280,0.971548,l2,lbfgs,1
sklearn,Inh L4-6 SST GXYLT2,41,Coefficient of Variation,5.5,374,3113,0,0,8,1,l2,lbfgs,1
sklearn,Inh L1-3 VIP GGH,68,Coefficient of Variation,5.5,374,3104,3,4,10,0.757576,l2,lbfgs,1
sklearn,Inh L1 SST NMBR,283,Coefficient of Variation,5.5,374,3061,3,3,54,0.947368,l2,lbfgs,1
sklearn,Exc L5-6 FEZF2 EFTUD1P1,314,Coefficient of Variation,5.5,374,3056,2,2,61,0.968254,l2,lbfgs,1
sklearn,Inh L1-2 LAMP5 DBP,21,Coefficient of Variation,5.5,374,3113,4,4,0,0,l2,lbfgs,1
sklearn,Exc L6 FEZF2 SCUBE1,52,Coefficient of Variation,5.5,374,3108,2,1,10,0.847458,l2,lbfgs,1
sklearn,Inh L1-4 VIP PENK,17,Coefficient of Variation,5.5,374,3117,0,3,1,0.625,l2,lbfgs,1
sklearn,Inh L1-3 VIP CHRM2,175,Coefficient of Variation,5.5,374,3072,14,6,29,0.700483,l2,lbfgs,1
sklearn,Endo L2-6 NOSTRIN,9,Coefficient of Variation,5.5,374,3119,0,1,1,0.833333,l2,lbfgs,1
sklearn,Inh L1-2 PAX6 TNFAIP8L3,16,Coefficient of Variation,5.5,374,3118,0,0,3,1,l2,lbfgs,1
sklearn,Inh L2-5 VIP SERPINF1,55,Coefficient of Variation,5.5,374,3108,2,4,7,0.744681,l2,lbfgs,1
sklearn,Exc L4-6 RORB C1R,160,Coefficient of Variation,5.5,374,3082,7,13,19,0.698529,l2,lbfgs,1
sklearn,Inh L1-3 VIP CCDC184,64,Coefficient of Variation,5.5,374,3102,6,7,6,0.491803,l2,lbfgs,1
sklearn,Inh L1-2 VIP PCDH20,61,Coefficient of Variation,5.5,374,3106,3,1,11,0.808824,l2,lbfgs,1
sklearn,Exc L4-5 FEZF2 SCN4B,25,Coefficient of Variation,5.5,374,3116,0,0,5,1,l2,lbfgs,1
sklearn,Inh L5-6 GAD1 GLP1R,27,Coefficient of Variation,5.5,374,3115,0,1,5,0.961538,l2,lbfgs,1
sklearn,Inh L4-6 PVALB SULF1,167,Coefficient of Variation,5.5,374,3073,14,9,25,0.657895,l2,lbfgs,1
sklearn,Exc L4-5 RORB FOLH1B,870,Coefficient of Variation,5.5,374,2930,17,17,157,0.902299,l2,lbfgs,1
sklearn,Inh L1-2 GAD1 MC4R,107,Coefficient of Variation,5.5,374,3099,1,3,18,0.927835,l2,lbfgs,1
sklearn,Inh L1 SST CHRNA4,52,Coefficient of Variation,5.5,374,3107,3,1,10,0.793651,l2,lbfgs,1
sklearn,Inh L2-4 PVALB WFDC2,387,Coefficient of Variation,5.5,374,3034,10,11,66,0.866142,l2,lbfgs,1
sklearn,Oligo L1-6 OPALIN,313,Coefficient of Variation,5.5,374,3057,1,1,62,0.984127,l2,lbfgs,1
sklearn,Inh L1-3 VIP ADAMTSL1,72,Coefficient of Variation,5.5,374,3105,2,0,14,0.897436,l2,lbfgs,1
sklearn,Inh L1-3 SST CALB1,279,Coefficient of Variation,5.5,374,3061,4,4,52,0.928571,l2,lbfgs,1
sklearn,Exc L5-6 THEMIS DCSTAMP,53,Coefficient of Variation,5.5,374,3111,0,1,9,0.978261,l2,lbfgs,1
sklearn,Astro L1-2 FGFR3 GFAP,61,Coefficient of Variation,5.5,374,3107,2,2,10,0.833333,l2,lbfgs,1
sklearn,Astro L1-6 FGFR3 SLC14A1,230,Coefficient of Variation,5.5,374,3072,3,2,44,0.940171,l2,lbfgs,1
sklearn,Exc L3-5 RORB COL22A1,160,Coefficient of Variation,5.5,374,3085,4,6,26,0.855263,l2,lbfgs,1
sklearn,Inh L3-6 SST NPY,15,Coefficient of Variation,5.5,374,3118,0,0,3,1,l2,lbfgs,1
sklearn,Inh L3-6 SST HPGD,60,Coefficient of Variation,5.5,374,3106,3,3,9,0.75,l2,lbfgs,1
sklearn,Exc L6 FEZF2 OR2T8,19,Coefficient of Variation,5.5,374,3117,0,1,3,0.9375,l2,lbfgs,1
sklearn,Inh L1-2 PAX6 CDH12,90,Coefficient of Variation,5.5,374,3102,1,0,18,0.957447,l2,lbfgs,1
sklearn,Exc L5-6 RORB TTC12,167,Coefficient of Variation,5.5,374,3078,9,5,29,0.77957,l2,lbfgs,1
sklearn,Exc L5-6 SLC17A7 IL15,56,Coefficient of Variation,5.5,374,3107,3,3,8,0.727273,l2,lbfgs,1
sklearn,Exc L3-4 RORB CARM1P1,280,Coefficient of Variation,5.5,374,3053,12,6,50,0.822368,l2,lbfgs,1
sklearn,Exc L5-6 FEZF2 ABO,373,Coefficient of Variation,5.5,374,3046,0,0,75,1,l2,lbfgs,1
sklearn,Micro L1-3 TYROBP,63,Coefficient of Variation,5.5,374,3107,1,1,12,0.923077,l2,lbfgs,1
sklearn,Inh L1-2 VIP LBH,47,Coefficient of Variation,5.5,374,3111,1,2,7,0.853659,l2,lbfgs,1
sklearn,Inh L1-2 SST BAGE2,108,Coefficient of Variation,5.5,374,3099,1,2,19,0.940594,l2,lbfgs,1
sklearn,Inh L5-6 SST KLHDC8A,63,Coefficient of Variation,5.5,374,3108,0,1,12,0.983607,l2,lbfgs,1
sklearn,Inh L3-6 VIP HS3ST3A1,80,Coefficient of Variation,5.5,374,3103,2,1,15,0.892857,l2,lbfgs,1
sklearn,Inh L1-3 PAX6 SYT6,29,Coefficient of Variation,5.5,374,3115,0,2,4,0.909091,l2,lbfgs,1
sklearn,Inh L5-6 SST MIR548F2,80,Coefficient of Variation,5.5,374,3103,2,6,10,0.78125,l2,lbfgs,1
sklearn,Exc L4-6 RORB SEMA3E,777,Coefficient of Variation,5.5,374,2946,20,16,139,0.878635,l2,lbfgs,1
sklearn,Inh L1-4 VIP OPRM1,52,Coefficient of Variation,5.5,374,3111,0,1,9,0.978261,l2,lbfgs,1
sklearn,OPC L1-6 PDGFRA,238,Coefficient of Variation,5.5,374,3072,1,0,48,0.983607,l2,lbfgs,1
sklearn,Inh L2-5 VIP TYR,62,Coefficient of Variation,5.5,374,3108,0,2,11,0.964912,l2,lbfgs,1
sklearn,Exc L5-6 THEMIS C1QL3,1537,Coefficient of Variation,5.5,374,2800,13,13,295,0.957792,l2,lbfgs,1
sklearn,Inh L1-4 LAMP5 LCP2,356,Coefficient of Variation,5.5,374,3047,3,3,68,0.957746,l2,newton-cg,1
sklearn,Exc L2-3 LINC00507 FREM3,2284,Coefficient of Variation,5.5,374,2621,43,39,418,0.908301,l2,newton-cg,1
sklearn,Exc L2 LAMP5 LTK,812,Coefficient of Variation,5.5,374,2931,28,31,131,0.820802,l2,newton-cg,1
sklearn,Inh L5-6 PVALB LGR5,52,Coefficient of Variation,5.5,374,3110,0,0,11,1,l2,newton-cg,1
sklearn,Inh L2-4 SST FRZB,64,Coefficient of Variation,5.5,374,3106,2,5,8,0.754717,l2,newton-cg,1
sklearn,Inh L2-3 VIP CASC6,45,Coefficient of Variation,5.5,374,3109,3,2,7,0.714286,l2,newton-cg,1
sklearn,Exc L3-5 RORB TWIST2,93,Coefficient of Variation,5.5,374,3098,4,10,9,0.633803,l2,newton-cg,1
sklearn,Inh L2-4 VIP CBLN1,67,Coefficient of Variation,5.5,374,3104,4,5,8,0.655738,l2,newton-cg,1
sklearn,Inh L1-4 VIP CHRNA6,25,Coefficient of Variation,5.5,374,3115,1,4,1,0.384615,l2,newton-cg,1
sklearn,Exc L2-4 LINC00507 GLP2R,170,Coefficient of Variation,5.5,374,3071,16,11,23,0.605263,l2,newton-cg,1
sklearn,Exc L5-6 THEMIS CRABP1,147,Coefficient of Variation,5.5,374,3091,1,3,26,0.948905,l2,newton-cg,1
sklearn,Exc L4-6 FEZF2 IL26,344,Coefficient of Variation,5.5,374,3052,0,0,69,1,l2,newton-cg,1
sklearn,Inh L2-5 PVALB SCUBE3,32,Coefficient of Variation,5.5,374,3115,0,0,6,1,l2,newton-cg,1
sklearn,Inh L4-6 SST B3GAT2,182,Coefficient of Variation,5.5,374,3077,7,3,34,0.845771,l2,newton-cg,1
sklearn,Inh L1-2 VIP TSPAN12,42,Coefficient of Variation,5.5,374,3113,0,1,7,0.972222,l2,newton-cg,1
sklearn,Inh L2-4 VIP SPAG17,33,Coefficient of Variation,5.5,374,3112,2,1,6,0.769231,l2,newton-cg,1
sklearn,Exc L5-6 THEMIS FGF10,78,Coefficient of Variation,5.5,374,3103,3,5,10,0.746269,l2,newton-cg,1
sklearn,Inh L5-6 SST TH,27,Coefficient of Variation,5.5,374,3116,0,0,5,1,l2,newton-cg,1
sklearn,Inh L4-5 PVALB MEPE,64,Coefficient of Variation,5.5,374,3105,3,2,11,0.797101,l2,newton-cg,1
sklearn,Inh L2-6 LAMP5 CA1,256,Coefficient of Variation,5.5,374,3069,1,0,51,0.984556,l2,newton-cg,1
sklearn,Exc L4-5 RORB DAPK2,173,Coefficient of Variation,5.5,374,3081,6,7,27,0.813253,l2,newton-cg,1
sklearn,Inh L4-5 SST STK32A,93,Coefficient of Variation,5.5,374,3102,1,4,14,0.897436,l2,newton-cg,1
sklearn,Inh L2-6 VIP QPCT,37,Coefficient of Variation,5.5,374,3114,0,2,5,0.925926,l2,newton-cg,1
sklearn,Inh L3-5 SST ADGRG6,132,Coefficient of Variation,5.5,374,3089,6,4,22,0.797101,l2,newton-cg,1
sklearn,Exc L3-5 RORB FILIP1L,153,Coefficient of Variation,5.5,374,3082,9,10,20,0.684932,l2,newton-cg,1
sklearn,Inh L5-6 SST NPM1P10,79,Coefficient of Variation,5.5,374,3104,1,1,15,0.9375,l2,newton-cg,1
sklearn,Exc L3-5 RORB ESR1,1428,Coefficient of Variation,5.5,374,2826,10,3,282,0.970406,l2,newton-cg,1
sklearn,Inh L4-6 SST GXYLT2,41,Coefficient of Variation,5.5,374,3113,0,1,7,0.972222,l2,newton-cg,1
sklearn,Inh L1-3 VIP GGH,68,Coefficient of Variation,5.5,374,3102,5,4,10,0.675676,l2,newton-cg,1
sklearn,Inh L1 SST NMBR,283,Coefficient of Variation,5.5,374,3060,4,3,54,0.934256,l2,newton-cg,1
sklearn,Exc L5-6 FEZF2 EFTUD1P1,314,Coefficient of Variation,5.5,374,3056,2,3,60,0.96463,l2,newton-cg,1
sklearn,Inh L1-2 LAMP5 DBP,21,Coefficient of Variation,5.5,374,3115,2,4,0,0,l2,newton-cg,1
sklearn,Exc L6 FEZF2 SCUBE1,52,Coefficient of Variation,5.5,374,3108,2,1,10,0.847458,l2,newton-cg,1
sklearn,Inh L1-4 VIP PENK,17,Coefficient of Variation,5.5,374,3117,0,3,1,0.625,l2,newton-cg,1
sklearn,Inh L1-3 VIP CHRM2,175,Coefficient of Variation,5.5,374,3071,15,6,29,0.687204,l2,newton-cg,1
sklearn,Endo L2-6 NOSTRIN,9,Coefficient of Variation,5.5,374,3119,0,1,1,0.833333,l2,newton-cg,1
sklearn,Inh L1-2 PAX6 TNFAIP8L3,16,Coefficient of Variation,5.5,374,3118,0,0,3,1,l2,newton-cg,1
sklearn,Inh L2-5 VIP SERPINF1,55,Coefficient of Variation,5.5,374,3108,2,5,6,0.697674,l2,newton-cg,1
sklearn,Exc L4-6 RORB C1R,160,Coefficient of Variation,5.5,374,3082,7,12,20,0.714286,l2,newton-cg,1
sklearn,Inh L1-3 VIP CCDC184,64,Coefficient of Variation,5.5,374,3102,6,8,5,0.438596,l2,newton-cg,1
sklearn,Inh L1-2 VIP PCDH20,61,Coefficient of Variation,5.5,374,3106,3,0,12,0.833333,l2,newton-cg,1
sklearn,Exc L4-5 FEZF2 SCN4B,25,Coefficient of Variation,5.5,374,3116,0,1,4,0.952381,l2,newton-cg,1
sklearn,Inh L5-6 GAD1 GLP1R,27,Coefficient of Variation,5.5,374,3115,0,1,5,0.961538,l2,newton-cg,1
sklearn,Inh L4-6 PVALB SULF1,167,Coefficient of Variation,5.5,374,3075,12,11,23,0.66092,l2,newton-cg,1
sklearn,Exc L4-5 RORB FOLH1B,870,Coefficient of Variation,5.5,374,2929,18,16,158,0.899772,l2,newton-cg,1
sklearn,Inh L1-2 GAD1 MC4R,107,Coefficient of Variation,5.5,374,3099,1,3,18,0.927835,l2,newton-cg,1
sklearn,Inh L1 SST CHRNA4,52,Coefficient of Variation,5.5,374,3107,3,1,10,0.793651,l2,newton-cg,1
sklearn,Inh L2-4 PVALB WFDC2,387,Coefficient of Variation,5.5,374,3034,10,10,67,0.87013,l2,newton-cg,1
sklearn,Oligo L1-6 OPALIN,313,Coefficient of Variation,5.5,374,3057,1,1,62,0.984127,l2,newton-cg,1
sklearn,Inh L1-3 VIP ADAMTSL1,72,Coefficient of Variation,5.5,374,3104,3,0,14,0.853659,l2,newton-cg,1
sklearn,Inh L1-3 SST CALB1,279,Coefficient of Variation,5.5,374,3062,3,4,52,0.942029,l2,newton-cg,1
sklearn,Exc L5-6 THEMIS DCSTAMP,53,Coefficient of Variation,5.5,374,3110,1,1,9,0.9,l2,newton-cg,1
sklearn,Astro L1-2 FGFR3 GFAP,61,Coefficient of Variation,5.5,374,3107,2,2,10,0.833333,l2,newton-cg,1
sklearn,Astro L1-6 FGFR3 SLC14A1,230,Coefficient of Variation,5.5,374,3071,4,2,44,0.92437,l2,newton-cg,1
sklearn,Exc L3-5 RORB COL22A1,160,Coefficient of Variation,5.5,374,3086,3,4,28,0.897436,l2,newton-cg,1
sklearn,Inh L3-6 SST NPY,15,Coefficient of Variation,5.5,374,3118,0,0,3,1,l2,newton-cg,1
sklearn,Inh L3-6 SST HPGD,60,Coefficient of Variation,5.5,374,3106,3,2,10,0.78125,l2,newton-cg,1
sklearn,Exc L6 FEZF2 OR2T8,19,Coefficient of Variation,5.5,374,3117,0,1,3,0.9375,l2,newton-cg,1
sklearn,Inh L1-2 PAX6 CDH12,90,Coefficient of Variation,5.5,374,3102,1,0,18,0.957447,l2,newton-cg,1
sklearn,Exc L5-6 RORB TTC12,167,Coefficient of Variation,5.5,374,3080,7,5,29,0.814607,l2,newton-cg,1
sklearn,Exc L5-6 SLC17A7 IL15,56,Coefficient of Variation,5.5,374,3106,4,3,8,0.677966,l2,newton-cg,1
sklearn,Exc L3-4 RORB CARM1P1,280,Coefficient of Variation,5.5,374,3053,12,7,49,0.816667,l2,newton-cg,1
sklearn,Exc L5-6 FEZF2 ABO,373,Coefficient of Variation,5.5,374,3046,0,0,75,1,l2,newton-cg,1
sklearn,Micro L1-3 TYROBP,63,Coefficient of Variation,5.5,374,3107,1,1,12,0.923077,l2,newton-cg,1
sklearn,Inh L1-2 VIP LBH,47,Coefficient of Variation,5.5,374,3111,1,2,7,0.853659,l2,newton-cg,1
sklearn,Inh L1-2 SST BAGE2,108,Coefficient of Variation,5.5,374,3099,1,1,20,0.952381,l2,newton-cg,1
sklearn,Inh L5-6 SST KLHDC8A,63,Coefficient of Variation,5.5,374,3107,1,1,12,0.923077,l2,newton-cg,1
sklearn,Inh L3-6 VIP HS3ST3A1,80,Coefficient of Variation,5.5,374,3102,3,3,13,0.8125,l2,newton-cg,1
sklearn,Inh L1-3 PAX6 SYT6,29,Coefficient of Variation,5.5,374,3115,0,2,4,0.909091,l2,newton-cg,1
sklearn,Inh L5-6 SST MIR548F2,80,Coefficient of Variation,5.5,374,3102,3,6,10,0.735294,l2,newton-cg,1
sklearn,Exc L4-6 RORB SEMA3E,777,Coefficient of Variation,5.5,374,2948,18,17,138,0.885751,l2,newton-cg,1
sklearn,Inh L1-4 VIP OPRM1,52,Coefficient of Variation,5.5,374,3111,0,2,8,0.952381,l2,newton-cg,1
sklearn,OPC L1-6 PDGFRA,238,Coefficient of Variation,5.5,374,3072,1,0,48,0.983607,l2,newton-cg,1
sklearn,Inh L2-5 VIP TYR,62,Coefficient of Variation,5.5,374,3108,0,2,11,0.964912,l2,newton-cg,1
sklearn,Exc L5-6 THEMIS C1QL3,1537,Coefficient of Variation,5.5,374,2800,13,13,295,0.957792,l2,newton-cg,1
sklearn,Inh L1-4 LAMP5 LCP2,356,Coefficient of Variation,5,513,3048,2,2,69,0.971831,l2,lbfgs,1
sklearn,Exc L2-3 LINC00507 FREM3,2284,Coefficient of Variation,5,513,2631,33,29,428,0.93003,l2,lbfgs,1
sklearn,Exc L2 LAMP5 LTK,812,Coefficient of Variation,5,513,2936,23,21,141,0.861858,l2,lbfgs,1
sklearn,Inh L5-6 PVALB LGR5,52,Coefficient of Variation,5,513,3110,0,0,11,1,l2,lbfgs,1
sklearn,Inh L2-4 SST FRZB,64,Coefficient of Variation,5,513,3106,2,2,11,0.846154,l2,lbfgs,1
sklearn,Inh L2-3 VIP CASC6,45,Coefficient of Variation,5,513,3111,1,2,7,0.853659,l2,lbfgs,1
sklearn,Exc L3-5 RORB TWIST2,93,Coefficient of Variation,5,513,3099,3,10,9,0.671642,l2,lbfgs,1
sklearn,Inh L2-4 VIP CBLN1,67,Coefficient of Variation,5,513,3105,3,3,10,0.769231,l2,lbfgs,1
sklearn,Inh L1-4 VIP CHRNA6,25,Coefficient of Variation,5,513,3114,2,2,3,0.6,l2,lbfgs,1
sklearn,Exc L2-4 LINC00507 GLP2R,170,Coefficient of Variation,5,513,3081,6,9,25,0.791139,l2,lbfgs,1
sklearn,Exc L5-6 THEMIS CRABP1,147,Coefficient of Variation,5,513,3089,3,1,28,0.915033,l2,lbfgs,1
sklearn,Exc L4-6 FEZF2 IL26,344,Coefficient of Variation,5,513,3052,0,0,69,1,l2,lbfgs,1
sklearn,Inh L2-5 PVALB SCUBE3,32,Coefficient of Variation,5,513,3115,0,0,6,1,l2,lbfgs,1
sklearn,Inh L4-6 SST B3GAT2,182,Coefficient of Variation,5,513,3079,5,3,34,0.880829,l2,lbfgs,1
sklearn,Inh L1-2 VIP TSPAN12,42,Coefficient of Variation,5,513,3112,1,0,8,0.909091,l2,lbfgs,1
sklearn,Inh L2-4 VIP SPAG17,33,Coefficient of Variation,5,513,3113,1,0,7,0.897436,l2,lbfgs,1
sklearn,Exc L5-6 THEMIS FGF10,78,Coefficient of Variation,5,513,3105,1,7,8,0.784314,l2,lbfgs,1
sklearn,Inh L5-6 SST TH,27,Coefficient of Variation,5,513,3115,1,0,5,0.862069,l2,lbfgs,1
sklearn,Inh L4-5 PVALB MEPE,64,Coefficient of Variation,5,513,3106,2,1,12,0.869565,l2,lbfgs,1
sklearn,Inh L2-6 LAMP5 CA1,256,Coefficient of Variation,5,513,3070,0,0,51,1,l2,lbfgs,1
sklearn,Exc L4-5 RORB DAPK2,173,Coefficient of Variation,5,513,3083,4,6,28,0.864198,l2,lbfgs,1
sklearn,Inh L4-5 SST STK32A,93,Coefficient of Variation,5,513,3103,0,4,14,0.945946,l2,lbfgs,1
sklearn,Inh L2-6 VIP QPCT,37,Coefficient of Variation,5,513,3114,0,1,6,0.967742,l2,lbfgs,1
sklearn,Inh L3-5 SST ADGRG6,132,Coefficient of Variation,5,513,3089,6,3,23,0.809859,l2,lbfgs,1
