Package,Pre-Processing Technique,Cluster,Cluster Size,Threshold,Features (Genes),Feature Reduction Technique,Kernel,Regularization,Gamma,TN,FP,FN,TP,Precision,Recall,F1 Score,F Beta
scikit-learn,Coefficient of Variation,Inh L1-2 PAX6 TNFAIP8L3,16,0.52,11190,n/a,linear,0.01,scale,3220,0,5,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L2-5 VIP SERPINF1,55,0.52,11190,n/a,linear,0.01,scale,3213,0,9,3,1,0.25,0.4,0.4
scikit-learn,Coefficient of Variation,Exc L4-6 RORB C1R,160,0.52,11190,n/a,linear,0.01,scale,3191,1,4,29,0.966667,0.878788,0.920635,0.920635
scikit-learn,Coefficient of Variation,Inh L1-3 VIP CCDC184,64,0.52,11190,n/a,linear,0.01,scale,3211,0,12,2,1,0.142857,0.25,0.25
scikit-learn,Coefficient of Variation,Inh L1-2 VIP PCDH20,61,0.52,11190,n/a,linear,0.01,scale,3211,0,9,5,1,0.357143,0.526316,0.526316
scikit-learn,Coefficient of Variation,Exc L4-5 FEZF2 SCN4B,25,0.52,11190,n/a,linear,0.01,scale,3219,0,1,5,1,0.833333,0.909091,0.909091
scikit-learn,Coefficient of Variation,Inh L5-6 GAD1 GLP1R,27,0.52,11190,n/a,linear,0.01,scale,3218,0,4,3,1,0.428571,0.6,0.6
scikit-learn,Coefficient of Variation,Inh L4-6 PVALB SULF1,167,0.52,11190,n/a,linear,0.01,scale,3190,0,19,16,1,0.457143,0.627451,0.627451
scikit-learn,Coefficient of Variation,Exc L4-5 RORB FOLH1B,870,0.52,11190,n/a,linear,0.01,scale,3039,11,11,164,0.937143,0.937143,0.937143,0.937143
scikit-learn,Coefficient of Variation,Inh L1-2 GAD1 MC4R,107,0.52,11190,n/a,linear,0.01,scale,3201,1,4,19,0.95,0.826087,0.883721,0.883721
scikit-learn,Coefficient of Variation,Inh L1 SST CHRNA4,52,0.52,11190,n/a,linear,0.01,scale,3213,0,11,1,1,0.083333,0.153846,0.153846
scikit-learn,Coefficient of Variation,Inh L2-4 PVALB WFDC2,387,0.52,11190,n/a,linear,0.01,scale,3145,1,10,69,0.985714,0.873418,0.926174,0.926174
scikit-learn,Coefficient of Variation,Oligo L1-6 OPALIN,313,0.52,11190,n/a,linear,0.01,scale,3160,1,1,63,0.984375,0.984375,0.984375,0.984375
scikit-learn,Coefficient of Variation,Inh L1-3 VIP ADAMTSL1,72,0.52,11190,n/a,linear,0.01,scale,3209,0,7,9,1,0.5625,0.72,0.72
scikit-learn,Coefficient of Variation,Inh L1-3 SST CALB1,279,0.52,11190,n/a,linear,0.01,scale,3167,1,1,56,0.982456,0.982456,0.982456,0.982456
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS DCSTAMP,53,0.52,11190,n/a,linear,0.01,scale,3213,0,7,5,1,0.416667,0.588235,0.588235
scikit-learn,Coefficient of Variation,Astro L1-2 FGFR3 GFAP,61,0.52,11190,n/a,linear,0.01,scale,3211,0,4,10,1,0.714286,0.833333,0.833333
scikit-learn,Coefficient of Variation,Astro L1-6 FGFR3 SLC14A1,230,0.52,11190,n/a,linear,0.01,scale,3175,3,0,47,0.94,1,0.969072,0.969072
scikit-learn,Coefficient of Variation,Exc L3-5 RORB COL22A1,160,0.52,11190,n/a,linear,0.01,scale,3192,0,5,28,1,0.848485,0.918033,0.918033
scikit-learn,Coefficient of Variation,Inh L3-6 SST NPY,15,0.52,11190,n/a,linear,0.01,scale,3221,0,1,3,1,0.75,0.857143,0.857143
scikit-learn,Coefficient of Variation,Inh L3-6 SST HPGD,60,0.52,11190,n/a,linear,0.01,scale,3212,0,1,12,1,0.923077,0.96,0.96
scikit-learn,Coefficient of Variation,Exc L6 FEZF2 OR2T8,19,0.52,11190,n/a,linear,0.01,scale,3220,0,5,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-2 PAX6 CDH12,90,0.52,11190,n/a,linear,0.01,scale,3206,0,0,19,1,1,1,1
scikit-learn,Coefficient of Variation,Exc L5-6 RORB TTC12,167,0.52,11190,n/a,linear,0.01,scale,3189,1,7,28,0.965517,0.8,0.875,0.875
scikit-learn,Coefficient of Variation,Exc L5-6 SLC17A7 IL15,56,0.52,11190,n/a,linear,0.01,scale,3212,0,6,7,1,0.538462,0.7,0.7
scikit-learn,Coefficient of Variation,Exc L3-4 RORB CARM1P1,280,0.52,11190,n/a,linear,0.01,scale,3167,1,12,45,0.978261,0.789474,0.873786,0.873786
scikit-learn,Coefficient of Variation,Exc L5-6 FEZF2 ABO,373,0.52,11190,n/a,linear,0.01,scale,3149,0,1,75,1,0.986842,0.993377,0.993377
scikit-learn,Coefficient of Variation,Micro L1-3 TYROBP,63,0.52,11190,n/a,linear,0.01,scale,3211,0,0,14,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L1-2 VIP LBH,47,0.52,11190,n/a,linear,0.01,scale,3214,0,8,3,1,0.272727,0.428571,0.428571
scikit-learn,Coefficient of Variation,Inh L1-2 SST BAGE2,108,0.52,11190,n/a,linear,0.01,scale,3202,0,2,21,1,0.913043,0.954545,0.954545
scikit-learn,Coefficient of Variation,Inh L5-6 SST KLHDC8A,63,0.52,11190,n/a,linear,0.01,scale,3211,0,8,6,1,0.428571,0.6,0.6
scikit-learn,Coefficient of Variation,Inh L3-6 VIP HS3ST3A1,80,0.52,11190,n/a,linear,0.01,scale,3208,0,4,13,1,0.764706,0.866667,0.866667
scikit-learn,Coefficient of Variation,Inh L1-3 PAX6 SYT6,29,0.52,11190,n/a,linear,0.01,scale,3218,0,3,4,1,0.571429,0.727273,0.727273
scikit-learn,Coefficient of Variation,Inh L5-6 SST MIR548F2,80,0.52,11190,n/a,linear,0.01,scale,3208,0,5,12,1,0.705882,0.827586,0.827586
scikit-learn,Coefficient of Variation,Exc L4-6 RORB SEMA3E,777,0.52,11190,n/a,linear,0.01,scale,3064,4,9,148,0.973684,0.942675,0.957929,0.957929
scikit-learn,Coefficient of Variation,Inh L1-4 VIP OPRM1,52,0.52,11190,n/a,linear,0.01,scale,3213,0,12,0,1,0,0,0
scikit-learn,Coefficient of Variation,OPC L1-6 PDGFRA,238,0.52,11190,n/a,linear,0.01,scale,3176,0,2,47,1,0.959184,0.979167,0.979167
scikit-learn,Coefficient of Variation,Inh L2-5 VIP TYR,62,0.52,11190,n/a,linear,0.01,scale,3211,0,7,7,1,0.5,0.666667,0.666667
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS C1QL3,1537,0.52,11190,n/a,linear,0.01,scale,2913,3,7,302,0.990164,0.977346,0.983713,0.983713
scikit-learn,Coefficient of Variation,Inh L1-4 LAMP5 LCP2,356,0.52,11190,n/a,linear,0.03,scale,3149,3,1,72,0.96,0.986301,0.972973,0.972973
scikit-learn,Coefficient of Variation,Exc L2-3 LINC00507 FREM3,2284,0.52,11190,n/a,linear,0.03,scale,2745,22,37,421,0.950339,0.919214,0.934517,0.934517
scikit-learn,Coefficient of Variation,Exc L2 LAMP5 LTK,812,0.52,11190,n/a,linear,0.03,scale,3042,19,13,151,0.888235,0.920732,0.904192,0.904192
scikit-learn,Coefficient of Variation,Inh L5-6 PVALB LGR5,52,0.52,11190,n/a,linear,0.03,scale,3213,0,2,10,1,0.833333,0.909091,0.909091
scikit-learn,Coefficient of Variation,Inh L2-4 SST FRZB,64,0.52,11190,n/a,linear,0.03,scale,3211,0,14,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L2-3 VIP CASC6,45,0.52,11190,n/a,linear,0.03,scale,3215,0,4,6,1,0.6,0.75,0.75
scikit-learn,Coefficient of Variation,Exc L3-5 RORB TWIST2,93,0.52,11190,n/a,linear,0.03,scale,3205,0,20,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L2-4 VIP CBLN1,67,0.52,11190,n/a,linear,0.03,scale,3210,0,14,1,1,0.066667,0.125,0.125
scikit-learn,Coefficient of Variation,Inh L1-4 VIP CHRNA6,25,0.52,11190,n/a,linear,0.03,scale,3219,0,6,0,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L2-4 LINC00507 GLP2R,170,0.52,11190,n/a,linear,0.03,scale,3188,2,20,15,0.882353,0.428571,0.576923,0.576923
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS CRABP1,147,0.52,11190,n/a,linear,0.03,scale,3188,6,1,30,0.833333,0.967742,0.895522,0.895522
scikit-learn,Coefficient of Variation,Exc L4-6 FEZF2 IL26,344,0.52,11190,n/a,linear,0.03,scale,3155,0,0,70,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L2-5 PVALB SCUBE3,32,0.52,11190,n/a,linear,0.03,scale,3217,0,0,8,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L4-6 SST B3GAT2,182,0.52,11190,n/a,linear,0.03,scale,3184,3,11,27,0.9,0.710526,0.794118,0.794118
scikit-learn,Coefficient of Variation,Inh L1-2 VIP TSPAN12,42,0.52,11190,n/a,linear,0.03,scale,3215,0,9,1,1,0.1,0.181818,0.181818
scikit-learn,Coefficient of Variation,Inh L2-4 VIP SPAG17,33,0.52,11190,n/a,linear,0.03,scale,3217,0,8,0,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS FGF10,78,0.52,11190,n/a,linear,0.03,scale,3208,0,11,6,1,0.352941,0.521739,0.521739
scikit-learn,Coefficient of Variation,Inh L5-6 SST TH,27,0.52,11190,n/a,linear,0.03,scale,3218,0,4,3,1,0.428571,0.6,0.6
scikit-learn,Coefficient of Variation,Inh L4-5 PVALB MEPE,64,0.52,11190,n/a,linear,0.03,scale,3211,0,10,4,1,0.285714,0.444444,0.444444
scikit-learn,Coefficient of Variation,Inh L2-6 LAMP5 CA1,256,0.52,11190,n/a,linear,0.03,scale,3172,0,1,52,1,0.981132,0.990476,0.990476
scikit-learn,Coefficient of Variation,Exc L4-5 RORB DAPK2,173,0.52,11190,n/a,linear,0.03,scale,3189,0,4,32,1,0.888889,0.941176,0.941176
scikit-learn,Coefficient of Variation,Inh L4-5 SST STK32A,93,0.52,11190,n/a,linear,0.03,scale,3205,0,5,15,1,0.75,0.857143,0.857143
scikit-learn,Coefficient of Variation,Inh L2-6 VIP QPCT,37,0.52,11190,n/a,linear,0.03,scale,3216,0,8,1,1,0.111111,0.2,0.2
scikit-learn,Coefficient of Variation,Inh L3-5 SST ADGRG6,132,0.52,11190,n/a,linear,0.03,scale,3197,0,11,17,1,0.607143,0.755556,0.755556
scikit-learn,Coefficient of Variation,Exc L3-5 RORB FILIP1L,153,0.52,11190,n/a,linear,0.03,scale,3192,1,24,8,0.888889,0.25,0.390244,0.390244
scikit-learn,Coefficient of Variation,Inh L5-6 SST NPM1P10,79,0.52,11190,n/a,linear,0.03,scale,3207,1,3,14,0.933333,0.823529,0.875,0.875
scikit-learn,Coefficient of Variation,Exc L3-5 RORB ESR1,1428,0.52,11190,n/a,linear,0.03,scale,2935,3,3,284,0.989547,0.989547,0.989547,0.989547
scikit-learn,Coefficient of Variation,Inh L4-6 SST GXYLT2,41,0.52,11190,n/a,linear,0.03,scale,3215,0,6,4,1,0.4,0.571429,0.571429
scikit-learn,Coefficient of Variation,Inh L1-3 VIP GGH,68,0.52,11190,n/a,linear,0.03,scale,3210,0,11,4,1,0.266667,0.421053,0.421053
scikit-learn,Coefficient of Variation,Inh L1 SST NMBR,283,0.52,11190,n/a,linear,0.03,scale,3167,0,1,57,1,0.982759,0.991304,0.991304
scikit-learn,Coefficient of Variation,Exc L5-6 FEZF2 EFTUD1P1,314,0.52,11190,n/a,linear,0.03,scale,3161,0,1,63,1,0.984375,0.992126,0.992126
scikit-learn,Coefficient of Variation,Inh L1-2 LAMP5 DBP,21,0.52,11190,n/a,linear,0.03,scale,3219,0,6,0,1,0,0,0
scikit-learn,Coefficient of Variation,Exc L6 FEZF2 SCUBE1,52,0.52,11190,n/a,linear,0.03,scale,3213,0,1,11,1,0.916667,0.956522,0.956522
scikit-learn,Coefficient of Variation,Inh L1-4 VIP PENK,17,0.52,11190,n/a,linear,0.03,scale,3220,0,5,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-3 VIP CHRM2,175,0.52,11190,n/a,linear,0.03,scale,3183,6,4,32,0.842105,0.888889,0.864865,0.864865
scikit-learn,Coefficient of Variation,Endo L2-6 NOSTRIN,9,0.52,11190,n/a,linear,0.03,scale,3222,0,3,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-2 PAX6 TNFAIP8L3,16,0.52,11190,n/a,linear,0.03,scale,3220,0,5,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L2-5 VIP SERPINF1,55,0.52,11190,n/a,linear,0.03,scale,3213,0,9,3,1,0.25,0.4,0.4
scikit-learn,Coefficient of Variation,Exc L4-6 RORB C1R,160,0.52,11190,n/a,linear,0.03,scale,3191,1,4,29,0.966667,0.878788,0.920635,0.920635
scikit-learn,Coefficient of Variation,Inh L1-3 VIP CCDC184,64,0.52,11190,n/a,linear,0.03,scale,3211,0,12,2,1,0.142857,0.25,0.25
scikit-learn,Coefficient of Variation,Inh L1-2 VIP PCDH20,61,0.52,11190,n/a,linear,0.03,scale,3211,0,9,5,1,0.357143,0.526316,0.526316
scikit-learn,Coefficient of Variation,Exc L4-5 FEZF2 SCN4B,25,0.52,11190,n/a,linear,0.03,scale,3219,0,1,5,1,0.833333,0.909091,0.909091
scikit-learn,Coefficient of Variation,Inh L5-6 GAD1 GLP1R,27,0.52,11190,n/a,linear,0.03,scale,3218,0,4,3,1,0.428571,0.6,0.6
scikit-learn,Coefficient of Variation,Inh L4-6 PVALB SULF1,167,0.52,11190,n/a,linear,0.03,scale,3190,0,19,16,1,0.457143,0.627451,0.627451
scikit-learn,Coefficient of Variation,Exc L4-5 RORB FOLH1B,870,0.52,11190,n/a,linear,0.03,scale,3039,11,11,164,0.937143,0.937143,0.937143,0.937143
scikit-learn,Coefficient of Variation,Inh L1-2 GAD1 MC4R,107,0.52,11190,n/a,linear,0.03,scale,3201,1,4,19,0.95,0.826087,0.883721,0.883721
scikit-learn,Coefficient of Variation,Inh L1 SST CHRNA4,52,0.52,11190,n/a,linear,0.03,scale,3213,0,11,1,1,0.083333,0.153846,0.153846
scikit-learn,Coefficient of Variation,Inh L2-4 PVALB WFDC2,387,0.52,11190,n/a,linear,0.03,scale,3145,1,10,69,0.985714,0.873418,0.926174,0.926174
scikit-learn,Coefficient of Variation,Oligo L1-6 OPALIN,313,0.52,11190,n/a,linear,0.03,scale,3160,1,1,63,0.984375,0.984375,0.984375,0.984375
scikit-learn,Coefficient of Variation,Inh L1-3 VIP ADAMTSL1,72,0.52,11190,n/a,linear,0.03,scale,3209,0,7,9,1,0.5625,0.72,0.72
scikit-learn,Coefficient of Variation,Inh L1-3 SST CALB1,279,0.52,11190,n/a,linear,0.03,scale,3167,1,1,56,0.982456,0.982456,0.982456,0.982456
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS DCSTAMP,53,0.52,11190,n/a,linear,0.03,scale,3213,0,7,5,1,0.416667,0.588235,0.588235
scikit-learn,Coefficient of Variation,Astro L1-2 FGFR3 GFAP,61,0.52,11190,n/a,linear,0.03,scale,3211,0,4,10,1,0.714286,0.833333,0.833333
scikit-learn,Coefficient of Variation,Astro L1-6 FGFR3 SLC14A1,230,0.52,11190,n/a,linear,0.03,scale,3175,3,0,47,0.94,1,0.969072,0.969072
scikit-learn,Coefficient of Variation,Exc L3-5 RORB COL22A1,160,0.52,11190,n/a,linear,0.03,scale,3192,0,5,28,1,0.848485,0.918033,0.918033
scikit-learn,Coefficient of Variation,Inh L3-6 SST NPY,15,0.52,11190,n/a,linear,0.03,scale,3221,0,1,3,1,0.75,0.857143,0.857143
scikit-learn,Coefficient of Variation,Inh L3-6 SST HPGD,60,0.52,11190,n/a,linear,0.03,scale,3212,0,1,12,1,0.923077,0.96,0.96
scikit-learn,Coefficient of Variation,Exc L6 FEZF2 OR2T8,19,0.52,11190,n/a,linear,0.03,scale,3220,0,5,0,1,0,0,0
scikit-learn,Coefficient of Variation,Inh L1-2 PAX6 CDH12,90,0.52,11190,n/a,linear,0.03,scale,3206,0,0,19,1,1,1,1
scikit-learn,Coefficient of Variation,Exc L5-6 RORB TTC12,167,0.52,11190,n/a,linear,0.03,scale,3189,1,7,28,0.965517,0.8,0.875,0.875
scikit-learn,Coefficient of Variation,Exc L5-6 SLC17A7 IL15,56,0.52,11190,n/a,linear,0.03,scale,3212,0,6,7,1,0.538462,0.7,0.7
scikit-learn,Coefficient of Variation,Exc L3-4 RORB CARM1P1,280,0.52,11190,n/a,linear,0.03,scale,3167,1,12,45,0.978261,0.789474,0.873786,0.873786
scikit-learn,Coefficient of Variation,Exc L5-6 FEZF2 ABO,373,0.52,11190,n/a,linear,0.03,scale,3149,0,1,75,1,0.986842,0.993377,0.993377
scikit-learn,Coefficient of Variation,Micro L1-3 TYROBP,63,0.52,11190,n/a,linear,0.03,scale,3211,0,0,14,1,1,1,1
scikit-learn,Coefficient of Variation,Inh L1-2 VIP LBH,47,0.52,11190,n/a,linear,0.03,scale,3214,0,8,3,1,0.272727,0.428571,0.428571
scikit-learn,Coefficient of Variation,Inh L1-2 SST BAGE2,108,0.52,11190,n/a,linear,0.03,scale,3202,0,2,21,1,0.913043,0.954545,0.954545
scikit-learn,Coefficient of Variation,Inh L5-6 SST KLHDC8A,63,0.52,11190,n/a,linear,0.03,scale,3211,0,8,6,1,0.428571,0.6,0.6
scikit-learn,Coefficient of Variation,Inh L3-6 VIP HS3ST3A1,80,0.52,11190,n/a,linear,0.03,scale,3208,0,4,13,1,0.764706,0.866667,0.866667
scikit-learn,Coefficient of Variation,Inh L1-3 PAX6 SYT6,29,0.52,11190,n/a,linear,0.03,scale,3218,0,3,4,1,0.571429,0.727273,0.727273
scikit-learn,Coefficient of Variation,Inh L5-6 SST MIR548F2,80,0.52,11190,n/a,linear,0.03,scale,3208,0,5,12,1,0.705882,0.827586,0.827586
scikit-learn,Coefficient of Variation,Exc L4-6 RORB SEMA3E,777,0.52,11190,n/a,linear,0.03,scale,3064,4,9,148,0.973684,0.942675,0.957929,0.957929
scikit-learn,Coefficient of Variation,Inh L1-4 VIP OPRM1,52,0.52,11190,n/a,linear,0.03,scale,3213,0,12,0,1,0,0,0
scikit-learn,Coefficient of Variation,OPC L1-6 PDGFRA,238,0.52,11190,n/a,linear,0.03,scale,3176,0,2,47,1,0.959184,0.979167,0.979167
scikit-learn,Coefficient of Variation,Inh L2-5 VIP TYR,62,0.52,11190,n/a,linear,0.03,scale,3211,0,7,7,1,0.5,0.666667,0.666667
scikit-learn,Coefficient of Variation,Exc L5-6 THEMIS C1QL3,1537,0.52,11190,n/a,linear,0.03,scale,2913,3,7,32,0.914286,0.820513,0.864865,0.864865
scikit-learn,Binary Score,Inh L1-4 LAMP5 LCP2,356,0.15,5600,SVD,linear,1,scale,3049,1,1,70,0.985915,0.985915,0.985915,0.985915
scikit-learn,Binary Score,Exc L2-3 LINC00507 FREM3,2284,0.15,5600,SVD,linear,1,scale,2640,24,30,427,0.946785,0.934354,0.940529,0.940529
scikit-learn,Binary Score,Exc L2 LAMP5 LTK,812,0.15,5600,SVD,linear,1,scale,2945,14,8,154,0.916667,0.950617,0.933333,0.933333
scikit-learn,Binary Score,Inh L5-6 PVALB LGR5,52,0.15,5600,SVD,linear,1,scale,3110,0,4,7,1,0.636364,0.777778,0.777778
scikit-learn,Binary Score,Inh L2-4 SST FRZB,64,0.15,5600,SVD,linear,1,scale,3108,0,13,0,1,0,0,0
scikit-learn,Binary Score,Inh L2-3 VIP CASC6,45,0.15,5600,SVD,linear,1,scale,3112,0,9,0,1,0,0,0
scikit-learn,Binary Score,Exc L3-5 RORB TWIST2,93,0.15,5600,SVD,linear,1,scale,3102,0,19,0,1,0,0,0
scikit-learn,Binary Score,Inh L2-4 VIP CBLN1,67,0.15,5600,SVD,linear,1,scale,3108,0,8,5,1,0.384615,0.555556,0.555556
scikit-learn,Binary Score,Inh L1-4 VIP CHRNA6,25,0.15,5600,SVD,linear,1,scale,3116,0,5,0,1,0,0,0
scikit-learn,Binary Score,Exc L2-4 LINC00507 GLP2R,170,0.15,5600,SVD,linear,1,scale,3086,1,16,18,0.947368,0.529412,0.679245,0.679245
scikit-learn,Binary Score,Exc L5-6 THEMIS CRABP1,147,0.15,5600,SVD,linear,1,scale,3092,0,4,25,1,0.862069,0.925926,0.925926
scikit-learn,Binary Score,Exc L4-6 FEZF2 IL26,344,0.15,5600,SVD,linear,1,scale,3052,0,0,69,1,1,1,1
scikit-learn,Binary Score,Inh L2-5 PVALB SCUBE3,32,0.15,5600,SVD,linear,1,scale,3115,0,1,5,1,0.833333,0.909091,0.909091
scikit-learn,Binary Score,Inh L4-6 SST B3GAT2,182,0.15,5600,SVD,linear,1,scale,3084,0,9,28,1,0.756757,0.861538,0.861538
scikit-learn,Binary Score,Inh L1-2 VIP TSPAN12,42,0.15,5600,SVD,linear,1,scale,3113,0,8,0,1,0,0,0
scikit-learn,Binary Score,Inh L2-4 VIP SPAG17,33,0.15,5600,SVD,linear,1,scale,3114,0,7,0,1,0,0,0
scikit-learn,Binary Score,Exc L5-6 THEMIS FGF10,78,0.15,5600,SVD,linear,1,scale,3106,0,12,3,1,0.2,0.333333,0.333333
scikit-learn,Binary Score,Inh L5-6 SST TH,27,0.15,5600,SVD,linear,1,scale,3116,0,2,3,1,0.6,0.75,0.75
scikit-learn,Binary Score,Inh L4-5 PVALB MEPE,64,0.15,5600,SVD,linear,1,scale,3108,0,9,4,1,0.307692,0.470588,0.470588
scikit-learn,Binary Score,Inh L2-6 LAMP5 CA1,256,0.15,5600,SVD,linear,1,scale,3070,0,0,51,1,1,1,1
scikit-learn,Binary Score,Exc L4-5 RORB DAPK2,173,0.15,5600,SVD,linear,1,scale,3086,1,6,28,0.965517,0.823529,0.888889,0.888889
scikit-learn,Binary Score,Inh L4-5 SST STK32A,93,0.15,5600,SVD,linear,1,scale,3103,0,5,13,1,0.722222,0.83871,0.83871
scikit-learn,Binary Score,Inh L2-6 VIP QPCT,37,0.15,5600,SVD,linear,1,scale,3114,0,6,1,1,0.142857,0.25,0.25
scikit-learn,Binary Score,Inh L3-5 SST ADGRG6,132,0.15,5600,SVD,linear,1,scale,3095,0,6,20,1,0.769231,0.869565,0.869565
scikit-learn,Binary Score,Exc L3-5 RORB FILIP1L,153,0.15,5600,SVD,linear,1,scale,3091,0,21,9,1,0.3,0.461538,0.461538
scikit-learn,Binary Score,Inh L5-6 SST NPM1P10,79,0.15,5600,SVD,linear,1,scale,3105,0,3,13,1,0.8125,0.896552,0.896552
scikit-learn,Binary Score,Exc L3-5 RORB ESR1,1428,0.15,5600,SVD,linear,1,scale,2833,3,2,283,0.98951,0.992982,0.991243,0.991243
scikit-learn,Binary Score,Inh L4-6 SST GXYLT2,41,0.15,5600,SVD,linear,1,scale,3113,0,6,2,1,0.25,0.4,0.4
scikit-learn,Binary Score,Inh L1-3 VIP GGH,68,0.15,5600,SVD,linear,1,scale,3107,0,9,5,1,0.357143,0.526316,0.526316
scikit-learn,Binary Score,Inh L1 SST NMBR,283,0.15,5600,SVD,linear,1,scale,3064,0,0,57,1,1,1,1
scikit-learn,Binary Score,Exc L5-6 FEZF2 EFTUD1P1,314,0.15,5600,SVD,linear,1,scale,3058,0,3,60,1,0.952381,0.97561,0.97561
scikit-learn,Binary Score,Inh L1-2 LAMP5 DBP,21,0.15,5600,SVD,linear,1,scale,3117,0,4,0,1,0,0,0
scikit-learn,Binary Score,Exc L6 FEZF2 SCUBE1,52,0.15,5600,SVD,linear,1,scale,3109,1,1,10,0.909091,0.909091,0.909091,0.909091
scikit-learn,Binary Score,Inh L1-4 VIP PENK,17,0.15,5600,SVD,linear,1,scale,3117,0,3,1,1,0.25,0.4,0.4
scikit-learn,Binary Score,Inh L1-3 VIP CHRM2,175,0.15,5600,SVD,linear,1,scale,3085,1,5,30,0.967742,0.857143,0.909091,0.909091
scikit-learn,Binary Score,Endo L2-6 NOSTRIN,9,0.15,5600,SVD,linear,1,scale,3119,0,2,0,1,0,0,0
scikit-learn,Binary Score,Inh L1-2 PAX6 TNFAIP8L3,16,0.15,5600,SVD,linear,1,scale,3118,0,3,0,1,0,0,0
scikit-learn,Binary Score,Inh L2-5 VIP SERPINF1,55,0.15,5600,SVD,linear,1,scale,3110,0,6,5,1,0.454545,0.625,0.625
scikit-learn,Binary Score,Exc L4-6 RORB C1R,160,0.15,5600,SVD,linear,1,scale,3088,1,10,22,0.956522,0.6875,0.8,0.8
scikit-learn,Binary Score,Inh L1-3 VIP CCDC184,64,0.15,5600,SVD,linear,1,scale,3108,0,11,2,1,0.153846,0.266667,0.266667
scikit-learn,Binary Score,Inh L1-2 VIP PCDH20,61,0.15,5600,SVD,linear,1,scale,3109,0,6,6,1,0.5,0.666667,0.666667
scikit-learn,Binary Score,Exc L4-5 FEZF2 SCN4B,25,0.15,5600,SVD,linear,1,scale,3116,0,1,4,1,0.8,0.888889,0.888889
scikit-learn,Binary Score,Inh L5-6 GAD1 GLP1R,27,0.15,5600,SVD,linear,1,scale,3115,0,6,0,1,0,0,0
scikit-learn,Binary Score,Inh L4-6 PVALB SULF1,167,0.15,5600,SVD,linear,1,scale,3087,0,16,18,1,0.529412,0.692308,0.692308
scikit-learn,Binary Score,Exc L4-5 RORB FOLH1B,870,0.15,5600,SVD,linear,1,scale,2939,8,7,167,0.954286,0.95977,0.95702,0.95702
scikit-learn,Binary Score,Inh L1-2 GAD1 MC4R,107,0.15,5600,SVD,linear,1,scale,3100,0,2,19,1,0.904762,0.95,0.95
scikit-learn,Binary Score,Inh L1 SST CHRNA4,52,0.15,5600,SVD,linear,1,scale,3110,0,11,0,1,0,0,0
scikit-learn,Binary Score,Inh L2-4 PVALB WFDC2,387,0.15,5600,SVD,linear,1,scale,3042,2,5,72,0.972973,0.935065,0.953642,0.953642
scikit-learn,Binary Score,Oligo L1-6 OPALIN,313,0.15,5600,SVD,linear,1,scale,3057,1,1,62,0.984127,0.984127,0.984127,0.984127
scikit-learn,Binary Score,Inh L1-3 VIP ADAMTSL1,72,0.15,5600,SVD,linear,1,scale,3107,0,4,10,1,0.714286,0.833333,0.833333
scikit-learn,Binary Score,Inh L1-3 SST CALB1,279,0.15,5600,SVD,linear,1,scale,3065,0,5,51,1,0.910714,0.953271,0.953271
scikit-learn,Binary Score,Exc L5-6 THEMIS DCSTAMP,53,0.15,5600,SVD,linear,1,scale,3111,0,4,6,1,0.6,0.75,0.75
scikit-learn,Binary Score,Astro L1-2 FGFR3 GFAP,61,0.15,5600,SVD,linear,1,scale,3109,0,4,8,1,0.666667,0.8,0.8
scikit-learn,Binary Score,Astro L1-6 FGFR3 SLC14A1,230,0.15,5600,SVD,linear,1,scale,3072,3,0,46,0.938776,1,0.968421,0.968421
scikit-learn,Binary Score,Exc L3-5 RORB COL22A1,160,0.15,5600,SVD,linear,1,scale,3086,3,2,30,0.909091,0.9375,0.923077,0.923077
scikit-learn,Binary Score,Inh L3-6 SST NPY,15,0.15,5600,SVD,linear,1,scale,3118,0,3,0,1,0,0,0
scikit-learn,Binary Score,Inh L3-6 SST HPGD,60,0.15,5600,SVD,linear,1,scale,3109,0,4,8,1,0.666667,0.8,0.8
scikit-learn,Binary Score,Exc L6 FEZF2 OR2T8,19,0.15,5600,SVD,linear,1,scale,3117,0,4,0,1,0,0,0
scikit-learn,Binary Score,Inh L1-2 PAX6 CDH12,90,0.15,5600,SVD,linear,1,scale,3103,0,0,18,1,1,1,1
scikit-learn,Binary Score,Exc L5-6 RORB TTC12,167,0.15,5600,SVD,linear,1,scale,3085,2,5,29,0.935484,0.852941,0.892308,0.892308
