Package,Cluster,Cluster Size,Pre-Processing Technique,Threshold,Features (Genes),TN,FP,FN,TP,F Beta,num_leaves,max_bin,min_data_in_leaf,lambda_l2,extra_trees,path_smooth
LightGBM,Inh L1-3 VIP CHRM2,175,Coefficient of Variation,5,513,3080,6,24,11,0.533981,31,255,20,0,FALSE,0
LightGBM,Endo L2-6 NOSTRIN,9,Coefficient of Variation,5,513,3114,5,2,0,0,31,255,20,0,FALSE,0
LightGBM,Inh L1-2 PAX6 TNFAIP8L3,16,Coefficient of Variation,5,513,3108,10,1,2,0.196078,31,255,20,0,FALSE,0
LightGBM,Inh L2-5 VIP SERPINF1,55,Coefficient of Variation,5,513,3100,10,5,6,0.4,31,255,20,0,FALSE,0
LightGBM,Exc L4-6 RORB C1R,160,Coefficient of Variation,5,513,3079,10,9,23,0.70122,31,255,20,0,FALSE,0
LightGBM,Inh L1-3 VIP CCDC184,64,Coefficient of Variation,5,513,3097,11,9,4,0.273973,31,255,20,0,FALSE,0
LightGBM,Inh L1-2 VIP PCDH20,61,Coefficient of Variation,5,513,3100,9,5,7,0.460526,31,255,20,0,FALSE,0
LightGBM,Exc L4-5 FEZF2 SCN4B,25,Coefficient of Variation,5,513,3109,7,2,3,0.333333,31,255,20,0,FALSE,0
LightGBM,Inh L5-6 GAD1 GLP1R,27,Coefficient of Variation,5,513,3111,4,3,3,0.441176,31,255,20,0,FALSE,0
LightGBM,Inh L4-6 PVALB SULF1,167,Coefficient of Variation,5,513,3076,11,23,11,0.45082,31,255,20,0,FALSE,0
LightGBM,Exc L4-5 RORB FOLH1B,870,Coefficient of Variation,5,513,2939,8,40,134,0.902965,31,255,20,0,FALSE,0
LightGBM,Inh L1-2 GAD1 MC4R,107,Coefficient of Variation,5,513,3088,12,6,15,0.581395,31,255,20,0,FALSE,0
LightGBM,Inh L1 SST CHRNA4,52,Coefficient of Variation,5,513,3106,4,7,4,0.465116,31,255,20,0,FALSE,0
LightGBM,Inh L2-4 PVALB WFDC2,387,Coefficient of Variation,5,513,3035,9,35,42,0.747331,31,255,20,0,FALSE,0
LightGBM,Oligo L1-6 OPALIN,313,Coefficient of Variation,5,513,3058,0,9,54,0.967742,31,255,20,0,FALSE,0
LightGBM,Inh L1-3 VIP ADAMTSL1,72,Coefficient of Variation,5,513,3095,12,8,6,0.348837,31,255,20,0,FALSE,0
LightGBM,Inh L1-3 SST CALB1,279,Coefficient of Variation,5,513,3054,11,30,26,0.637255,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 THEMIS DCSTAMP,53,Coefficient of Variation,5,513,3108,3,3,7,0.7,31,255,20,0,FALSE,0
LightGBM,Astro L1-2 FGFR3 GFAP,61,Coefficient of Variation,5,513,3101,8,6,6,0.441176,31,255,20,0,FALSE,0
LightGBM,Astro L1-6 FGFR3 SLC14A1,230,Coefficient of Variation,5,513,3074,1,23,23,0.809859,31,255,20,0,FALSE,0
LightGBM,Exc L3-5 RORB COL22A1,160,Coefficient of Variation,5,513,3083,6,6,26,0.8125,31,255,20,0,FALSE,0
LightGBM,Inh L3-6 SST NPY,15,Coefficient of Variation,5,513,3118,0,3,0,0,31,255,20,0,FALSE,0
LightGBM,Inh L3-6 SST HPGD,60,Coefficient of Variation,5,513,3104,5,6,6,0.535714,31,255,20,0,FALSE,0
LightGBM,Exc L6 FEZF2 OR2T8,19,Coefficient of Variation,5,513,3109,8,4,0,0,31,255,20,0,FALSE,0
LightGBM,Inh L1-2 PAX6 CDH12,90,Coefficient of Variation,5,513,3094,9,7,11,0.561224,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 RORB TTC12,167,Coefficient of Variation,5,513,3083,4,12,22,0.797101,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 SLC17A7 IL15,56,Coefficient of Variation,5,513,3097,13,9,2,0.140845,31,255,20,0,FALSE,0
LightGBM,Exc L3-4 RORB CARM1P1,280,Coefficient of Variation,5,513,3053,12,16,40,0.757576,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 FEZF2 ABO,373,Coefficient of Variation,5,513,3046,0,10,65,0.970149,31,255,20,0,FALSE,0
LightGBM,Micro L1-3 TYROBP,63,Coefficient of Variation,5,513,3105,3,1,12,0.821918,31,255,20,0,FALSE,0
LightGBM,Inh L1-2 VIP LBH,47,Coefficient of Variation,5,513,3107,5,5,4,0.444444,31,255,20,0,FALSE,0
LightGBM,Inh L1-2 SST BAGE2,108,Coefficient of Variation,5,513,3094,6,11,10,0.588235,31,255,20,0,FALSE,0
LightGBM,Inh L5-6 SST KLHDC8A,63,Coefficient of Variation,5,513,3096,12,8,5,0.308642,31,255,20,0,FALSE,0
LightGBM,Inh L3-6 VIP HS3ST3A1,80,Coefficient of Variation,5,513,3099,6,11,5,0.416667,31,255,20,0,FALSE,0
LightGBM,Inh L1-3 PAX6 SYT6,29,Coefficient of Variation,5,513,3105,10,0,6,0.428571,31,255,20,0,FALSE,0
LightGBM,Inh L5-6 SST MIR548F2,80,Coefficient of Variation,5,513,3098,7,11,5,0.390625,31,255,20,0,FALSE,0
LightGBM,Exc L4-6 RORB SEMA3E,777,Coefficient of Variation,5,513,2950,16,51,104,0.818898,31,255,20,0,FALSE,0
LightGBM,Inh L1-4 VIP OPRM1,52,Coefficient of Variation,5,513,3092,19,5,5,0.235849,31,255,20,0,FALSE,0
LightGBM,OPC L1-6 PDGFRA,238,Coefficient of Variation,5,513,3069,4,15,33,0.841837,31,255,20,0,FALSE,0
LightGBM,Inh L2-5 VIP TYR,62,Coefficient of Variation,5,513,3097,11,8,5,0.324675,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 THEMIS C1QL3,1537,Coefficient of Variation,5,513,2789,24,36,272,0.911528,31,255,20,0,FALSE,0
LightGBM,Inh L1-4 LAMP5 LCP2,356,Coefficient of Variation,5,513,3048,2,2,69,0.971831,50,50,1250,1,TRUE,1
LightGBM,Exc L2-3 LINC00507 FREM3,2284,Coefficient of Variation,5,513,2632,32,27,430,0.932755,50,50,1250,1,TRUE,1
LightGBM,Exc L2 LAMP5 LTK,812,Coefficient of Variation,5,513,2941,18,17,145,0.890663,50,50,1250,1,TRUE,1
LightGBM,Inh L5-6 PVALB LGR5,52,Coefficient of Variation,5,513,3110,0,0,11,1,50,50,1250,1,TRUE,1
LightGBM,Inh L2-4 SST FRZB,64,Coefficient of Variation,5,513,3107,1,8,5,0.675676,50,50,1250,1,TRUE,1
LightGBM,Inh L2-3 VIP CASC6,45,Coefficient of Variation,5,513,3112,0,2,7,0.945946,50,50,1250,1,TRUE,1
LightGBM,Exc L3-5 RORB TWIST2,93,Coefficient of Variation,5,513,3102,0,12,7,0.744681,50,50,1250,1,TRUE,1
LightGBM,Inh L2-4 VIP CBLN1,67,Coefficient of Variation,5,513,3105,3,2,11,0.797101,50,50,1250,1,TRUE,1
LightGBM,Inh L1-4 VIP CHRNA6,25,Coefficient of Variation,5,513,3115,1,3,2,0.588235,50,50,1250,1,TRUE,1
LightGBM,Exc L2-4 LINC00507 GLP2R,170,Coefficient of Variation,5,513,3083,4,8,26,0.844156,50,50,1250,1,TRUE,1
LightGBM,Exc L5-6 THEMIS CRABP1,147,Coefficient of Variation,5,513,3087,5,2,27,0.859873,50,50,1250,1,TRUE,1
LightGBM,Exc L4-6 FEZF2 IL26,344,Coefficient of Variation,5,513,3052,0,0,69,1,50,50,1250,1,TRUE,1
LightGBM,Inh L2-5 PVALB SCUBE3,32,Coefficient of Variation,5,513,3115,0,2,4,0.909091,50,50,1250,1,TRUE,1
LightGBM,Inh L4-6 SST B3GAT2,182,Coefficient of Variation,5,513,3075,9,7,30,0.777202,50,50,1250,1,TRUE,1
LightGBM,Inh L1-2 VIP TSPAN12,42,Coefficient of Variation,5,513,3111,2,4,4,0.625,50,50,1250,1,TRUE,1
LightGBM,Inh L2-4 VIP SPAG17,33,Coefficient of Variation,5,513,3110,4,1,6,0.638298,50,50,1250,1,TRUE,1
LightGBM,Exc L5-6 THEMIS FGF10,78,Coefficient of Variation,5,513,3103,3,7,8,0.677966,50,50,1250,1,TRUE,1
LightGBM,Inh L5-6 SST TH,27,Coefficient of Variation,5,513,3116,0,0,5,1,50,50,1250,1,TRUE,1
LightGBM,Inh L4-5 PVALB MEPE,64,Coefficient of Variation,5,513,3106,2,0,13,0.890411,50,50,1250,1,TRUE,1
LightGBM,Inh L2-6 LAMP5 CA1,256,Coefficient of Variation,5,513,3070,0,0,51,1,50,50,1250,1,TRUE,1
LightGBM,Exc L4-5 RORB DAPK2,173,Coefficient of Variation,5,513,3085,2,4,30,0.925926,50,50,1250,1,TRUE,1
LightGBM,Inh L4-5 SST STK32A,93,Coefficient of Variation,5,513,3101,2,4,14,0.853659,50,50,1250,1,TRUE,1
LightGBM,Inh L2-6 VIP QPCT,37,Coefficient of Variation,5,513,3113,1,1,6,0.857143,50,50,1250,1,TRUE,1
LightGBM,Inh L3-5 SST ADGRG6,132,Coefficient of Variation,5,513,3090,5,6,20,0.793651,50,50,1250,1,TRUE,1
LightGBM,Exc L3-5 RORB FILIP1L,153,Coefficient of Variation,5,513,3088,3,12,18,0.789474,50,50,1250,1,TRUE,1
LightGBM,Inh L5-6 SST NPM1P10,79,Coefficient of Variation,5,513,3103,2,2,14,0.875,50,50,1250,1,TRUE,1
LightGBM,Exc L3-5 RORB ESR1,1428,Coefficient of Variation,5,513,2828,8,2,283,0.976536,50,50,1250,1,TRUE,1
LightGBM,Inh L4-6 SST GXYLT2,41,Coefficient of Variation,5,513,3113,0,0,8,1,50,50,1250,1,TRUE,1
LightGBM,Inh L1-3 VIP GGH,68,Coefficient of Variation,5,513,3106,1,3,11,0.887097,50,50,1250,1,TRUE,1
LightGBM,Inh L1 SST NMBR,283,Coefficient of Variation,5,513,3060,4,2,55,0.938567,50,50,1250,1,TRUE,1
LightGBM,Exc L5-6 FEZF2 EFTUD1P1,314,Coefficient of Variation,5,513,3056,2,2,61,0.968254,50,50,1250,1,TRUE,1
LightGBM,Inh L1-2 LAMP5 DBP,21,Coefficient of Variation,5,513,3116,1,3,1,0.416667,50,50,1250,1,TRUE,1
LightGBM,Exc L6 FEZF2 SCUBE1,52,Coefficient of Variation,5,513,3107,3,1,10,0.793651,50,50,1250,1,TRUE,1
LightGBM,Inh L1-4 VIP PENK,17,Coefficient of Variation,5,513,3117,0,2,2,0.833333,50,50,1250,1,TRUE,1
LightGBM,Inh L1-3 VIP CHRM2,175,Coefficient of Variation,5,513,3080,6,4,31,0.846995,50,50,1250,1,TRUE,1
LightGBM,Endo L2-6 NOSTRIN,9,Coefficient of Variation,5,513,3119,0,2,0,0,50,50,1250,1,TRUE,1
LightGBM,Inh L1-2 PAX6 TNFAIP8L3,16,Coefficient of Variation,5,513,3118,0,1,2,0.909091,50,50,1250,1,TRUE,1
LightGBM,Inh L2-5 VIP SERPINF1,55,Coefficient of Variation,5,513,3108,2,4,7,0.744681,50,50,1250,1,TRUE,1
LightGBM,Exc L4-6 RORB C1R,160,Coefficient of Variation,5,513,3082,7,6,26,0.792683,50,50,1250,1,TRUE,1
LightGBM,Inh L1-3 VIP CCDC184,64,Coefficient of Variation,5,513,3104,4,3,10,0.724638,50,50,1250,1,TRUE,1
LightGBM,Inh L1-2 VIP PCDH20,61,Coefficient of Variation,5,513,3107,2,1,11,0.859375,50,50,1250,1,TRUE,1
LightGBM,Exc L4-5 FEZF2 SCN4B,25,Coefficient of Variation,5,513,3116,0,1,4,0.952381,50,50,1250,1,TRUE,1
LightGBM,Inh L5-6 GAD1 GLP1R,27,Coefficient of Variation,5,513,3115,0,1,5,0.961538,50,50,1250,1,TRUE,1
LightGBM,Inh L4-6 PVALB SULF1,167,Coefficient of Variation,5,513,3074,13,9,25,0.672043,50,50,1250,1,TRUE,1
LightGBM,Exc L4-5 RORB FOLH1B,870,Coefficient of Variation,5,513,2934,13,9,165,0.931151,50,50,1250,1,TRUE,1
LightGBM,Inh L1-2 GAD1 MC4R,107,Coefficient of Variation,5,513,3095,5,1,20,0.826446,50,50,1250,1,TRUE,1
LightGBM,Inh L1 SST CHRNA4,52,Coefficient of Variation,5,513,3110,0,2,9,0.957447,50,50,1250,1,TRUE,1
LightGBM,Inh L2-4 PVALB WFDC2,387,Coefficient of Variation,5,513,3031,13,4,73,0.866983,50,50,1250,1,TRUE,1
LightGBM,Oligo L1-6 OPALIN,313,Coefficient of Variation,5,513,3057,1,1,62,0.984127,50,50,1250,1,TRUE,1
LightGBM,Inh L1-3 VIP ADAMTSL1,72,Coefficient of Variation,5,513,3104,3,1,13,0.833333,50,50,1250,1,TRUE,1
LightGBM,Inh L1-3 SST CALB1,279,Coefficient of Variation,5,513,3057,8,4,52,0.878378,50,50,1250,1,TRUE,1
LightGBM,Exc L5-6 THEMIS DCSTAMP,53,Coefficient of Variation,5,513,3111,0,3,7,0.921053,50,50,1250,1,TRUE,1
LightGBM,Astro L1-2 FGFR3 GFAP,61,Coefficient of Variation,5,513,3108,1,5,7,0.795455,50,50,1250,1,TRUE,1
LightGBM,Astro L1-6 FGFR3 SLC14A1,230,Coefficient of Variation,5,513,3069,6,1,45,0.9,50,50,1250,1,TRUE,1
LightGBM,Exc L3-5 RORB COL22A1,160,Coefficient of Variation,5,513,3084,5,1,31,0.880682,50,50,1250,1,TRUE,1
LightGBM,Inh L3-6 SST NPY,15,Coefficient of Variation,5,513,3118,0,0,3,1,50,50,1250,1,TRUE,1
LightGBM,Inh L3-6 SST HPGD,60,Coefficient of Variation,5,513,3106,3,3,9,0.75,50,50,1250,1,TRUE,1
LightGBM,Exc L6 FEZF2 OR2T8,19,Coefficient of Variation,5,513,3117,0,1,3,0.9375,50,50,1250,1,TRUE,1
LightGBM,Inh L1-2 PAX6 CDH12,90,Coefficient of Variation,5,513,3099,4,0,18,0.849057,50,50,1250,1,TRUE,1
LightGBM,Exc L5-6 RORB TTC12,167,Coefficient of Variation,5,513,3081,6,6,28,0.823529,50,50,1250,1,TRUE,1
LightGBM,Exc L5-6 SLC17A7 IL15,56,Coefficient of Variation,5,513,3106,4,4,7,0.636364,50,50,1250,1,TRUE,1
LightGBM,Exc L3-4 RORB CARM1P1,280,Coefficient of Variation,5,513,3053,12,6,50,0.822368,50,50,1250,1,TRUE,1
LightGBM,Exc L5-6 FEZF2 ABO,373,Coefficient of Variation,5,513,3046,0,0,75,1,50,50,1250,1,TRUE,1
LightGBM,Micro L1-3 TYROBP,63,Coefficient of Variation,5,513,3107,1,1,12,0.923077,50,50,1250,1,TRUE,1
LightGBM,Inh L1-2 VIP LBH,47,Coefficient of Variation,5,513,3112,0,3,6,0.909091,50,50,1250,1,TRUE,1
LightGBM,Inh L1-2 SST BAGE2,108,Coefficient of Variation,5,513,3097,3,6,15,0.806452,50,50,1250,1,TRUE,1
LightGBM,Inh L5-6 SST KLHDC8A,63,Coefficient of Variation,5,513,3107,1,3,10,0.877193,50,50,1250,1,TRUE,1
LightGBM,Inh L3-6 VIP HS3ST3A1,80,Coefficient of Variation,5,513,3102,3,0,16,0.869565,50,50,1250,1,TRUE,1
LightGBM,Inh L1-3 PAX6 SYT6,29,Coefficient of Variation,5,513,3115,0,2,4,0.909091,50,50,1250,1,TRUE,1
LightGBM,Inh L5-6 SST MIR548F2,80,Coefficient of Variation,5,513,3103,2,6,10,0.78125,50,50,1250,1,TRUE,1
LightGBM,Exc L4-6 RORB SEMA3E,777,Coefficient of Variation,5,513,2955,11,7,148,0.935525,50,50,1250,1,TRUE,1
LightGBM,Inh L1-4 VIP OPRM1,52,Coefficient of Variation,5,513,3109,2,3,7,0.76087,50,50,1250,1,TRUE,1
LightGBM,OPC L1-6 PDGFRA,238,Coefficient of Variation,5,513,3072,1,0,48,0.983607,50,50,1250,1,TRUE,1
LightGBM,Inh L2-5 VIP TYR,62,Coefficient of Variation,5,513,3107,1,2,11,0.901639,50,50,1250,1,TRUE,1
LightGBM,Exc L5-6 THEMIS C1QL3,1537,Coefficient of Variation,5,513,2801,12,10,298,0.962532,50,50,1250,1,TRUE,1
LightGBM,Inh L1-4 LAMP5 LCP2,356,Coefficient of Variation,6.5,185,3046,4,15,56,0.900322,31,255,20,0,FALSE,0
LightGBM,Exc L2-3 LINC00507 FREM3,2284,Coefficient of Variation,6.5,185,2475,189,76,381,0.696018,31,255,20,0,FALSE,0
LightGBM,Exc L2 LAMP5 LTK,812,Coefficient of Variation,6.5,185,2916,43,45,117,0.729426,31,255,20,0,FALSE,0
LightGBM,Inh L5-6 PVALB LGR5,52,Coefficient of Variation,6.5,185,3098,12,11,0,0,31,255,20,0,FALSE,0
LightGBM,Inh L2-4 SST FRZB,64,Coefficient of Variation,6.5,185,3101,7,13,0,0,31,255,20,0,FALSE,0
LightGBM,Inh L2-3 VIP CASC6,45,Coefficient of Variation,6.5,185,3099,13,6,3,0.205479,31,255,20,0,FALSE,0
LightGBM,Exc L3-5 RORB TWIST2,93,Coefficient of Variation,6.5,185,3095,7,17,2,0.181818,31,255,20,0,FALSE,0
LightGBM,Inh L2-4 VIP CBLN1,67,Coefficient of Variation,6.5,185,3098,10,9,4,0.289855,31,255,20,0,FALSE,0
LightGBM,Inh L1-4 VIP CHRNA6,25,Coefficient of Variation,6.5,185,3109,7,5,0,0,31,255,20,0,FALSE,0
LightGBM,Exc L2-4 LINC00507 GLP2R,170,Coefficient of Variation,6.5,185,3082,5,26,8,0.465116,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 THEMIS CRABP1,147,Coefficient of Variation,6.5,185,3082,10,6,23,0.714286,31,255,20,0,FALSE,0
LightGBM,Exc L4-6 FEZF2 IL26,344,Coefficient of Variation,6.5,185,3047,5,7,62,0.919881,31,255,20,0,FALSE,0
LightGBM,Inh L2-5 PVALB SCUBE3,32,Coefficient of Variation,6.5,185,3061,54,2,4,0.084034,31,255,20,0,FALSE,0
LightGBM,Inh L4-6 SST B3GAT2,182,Coefficient of Variation,6.5,185,3071,13,24,13,0.460993,31,255,20,0,FALSE,0
LightGBM,Inh L1-2 VIP TSPAN12,42,Coefficient of Variation,6.5,185,3107,6,6,2,0.25,31,255,20,0,FALSE,0
LightGBM,Inh L2-4 VIP SPAG17,33,Coefficient of Variation,6.5,185,3110,4,4,3,0.428571,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 THEMIS FGF10,78,Coefficient of Variation,6.5,185,3101,5,13,2,0.232558,31,255,20,0,FALSE,0
LightGBM,Inh L5-6 SST TH,27,Coefficient of Variation,6.5,185,3107,9,4,1,0.111111,31,255,20,0,FALSE,0
LightGBM,Inh L4-5 PVALB MEPE,64,Coefficient of Variation,6.5,185,3098,10,4,9,0.505618,31,255,20,0,FALSE,0
LightGBM,Inh L2-6 LAMP5 CA1,256,Coefficient of Variation,6.5,185,3068,2,14,37,0.89372,31,255,20,0,FALSE,0
LightGBM,Exc L4-5 RORB DAPK2,173,Coefficient of Variation,6.5,185,3074,13,21,13,0.471014,31,255,20,0,FALSE,0
LightGBM,Inh L4-5 SST STK32A,93,Coefficient of Variation,6.5,185,3095,8,8,10,0.555556,31,255,20,0,FALSE,0
LightGBM,Inh L2-6 VIP QPCT,37,Coefficient of Variation,6.5,185,3107,7,3,4,0.392157,31,255,20,0,FALSE,0
LightGBM,Inh L3-5 SST ADGRG6,132,Coefficient of Variation,6.5,185,3082,13,19,7,0.330189,31,255,20,0,FALSE,0
LightGBM,Exc L3-5 RORB FILIP1L,153,Coefficient of Variation,6.5,185,3069,22,22,8,0.266667,31,255,20,0,FALSE,0
LightGBM,Inh L5-6 SST NPM1P10,79,Coefficient of Variation,6.5,185,3097,8,10,6,0.416667,31,255,20,0,FALSE,0
LightGBM,Exc L3-5 RORB ESR1,1428,Coefficient of Variation,6.5,185,2814,22,37,248,0.908425,31,255,20,0,FALSE,0
LightGBM,Inh L4-6 SST GXYLT2,41,Coefficient of Variation,6.5,185,3093,20,7,1,0.054348,31,255,20,0,FALSE,0
LightGBM,Inh L1-3 VIP GGH,68,Coefficient of Variation,6.5,185,3101,6,11,3,0.3,31,255,20,0,FALSE,0
LightGBM,Inh L1 SST NMBR,283,Coefficient of Variation,6.5,185,3062,2,17,40,0.888889,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 FEZF2 EFTUD1P1,314,Coefficient of Variation,6.5,185,3051,7,20,43,0.81749,31,255,20,0,FALSE,0
LightGBM,Inh L1-2 LAMP5 DBP,21,Coefficient of Variation,6.5,185,3104,13,3,1,0.083333,31,255,20,0,FALSE,0
LightGBM,Exc L6 FEZF2 SCUBE1,52,Coefficient of Variation,6.5,185,3105,5,7,4,0.425532,31,255,20,0,FALSE,0
LightGBM,Inh L1-4 VIP PENK,17,Coefficient of Variation,6.5,185,3107,10,3,1,0.104167,31,255,20,0,FALSE,0
LightGBM,Inh L1-3 VIP CHRM2,175,Coefficient of Variation,6.5,185,3075,11,26,9,0.391304,31,255,20,0,FALSE,0
LightGBM,Endo L2-6 NOSTRIN,9,Coefficient of Variation,6.5,185,3101,18,1,1,0.064103,31,255,20,0,FALSE,0
LightGBM,Inh L1-2 PAX6 TNFAIP8L3,16,Coefficient of Variation,6.5,185,3087,31,2,1,0.038168,31,255,20,0,FALSE,0
LightGBM,Inh L2-5 VIP SERPINF1,55,Coefficient of Variation,6.5,185,3100,10,10,1,0.090909,31,255,20,0,FALSE,0
LightGBM,Exc L4-6 RORB C1R,160,Coefficient of Variation,6.5,185,3077,12,21,11,0.443548,31,255,20,0,FALSE,0
LightGBM,Inh L1-3 VIP CCDC184,64,Coefficient of Variation,6.5,185,3097,11,13,0,0,31,255,20,0,FALSE,0
LightGBM,Inh L1-2 VIP PCDH20,61,Coefficient of Variation,6.5,185,3098,11,10,2,0.15625,31,255,20,0,FALSE,0
LightGBM,Exc L4-5 FEZF2 SCN4B,25,Coefficient of Variation,6.5,185,3105,11,4,1,0.09434,31,255,20,0,FALSE,0
LightGBM,Inh L5-6 GAD1 GLP1R,27,Coefficient of Variation,6.5,185,3110,5,6,0,0,31,255,20,0,FALSE,0
LightGBM,Inh L4-6 PVALB SULF1,167,Coefficient of Variation,6.5,185,3076,11,26,8,0.363636,31,255,20,0,FALSE,0
LightGBM,Exc L4-5 RORB FOLH1B,870,Coefficient of Variation,6.5,185,2915,32,46,128,0.786241,31,255,20,0,FALSE,0
LightGBM,Inh L1-2 GAD1 MC4R,107,Coefficient of Variation,6.5,185,3095,5,13,8,0.547945,31,255,20,0,FALSE,0
LightGBM,Inh L1 SST CHRNA4,52,Coefficient of Variation,6.5,185,3101,9,6,5,0.373134,31,255,20,0,FALSE,0
LightGBM,Inh L2-4 PVALB WFDC2,387,Coefficient of Variation,6.5,185,3027,17,31,46,0.699088,31,255,20,0,FALSE,0
LightGBM,Oligo L1-6 OPALIN,313,Coefficient of Variation,6.5,185,3058,0,21,42,0.909091,31,255,20,0,FALSE,0
LightGBM,Inh L1-3 VIP ADAMTSL1,72,Coefficient of Variation,6.5,185,3080,27,9,5,0.176056,31,255,20,0,FALSE,0
LightGBM,Inh L1-3 SST CALB1,279,Coefficient of Variation,6.5,185,3046,19,29,27,0.5625,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 THEMIS DCSTAMP,53,Coefficient of Variation,6.5,185,3103,8,8,2,0.2,31,255,20,0,FALSE,0
LightGBM,Astro L1-2 FGFR3 GFAP,61,Coefficient of Variation,6.5,185,3104,5,5,7,0.583333,31,255,20,0,FALSE,0
LightGBM,Astro L1-6 FGFR3 SLC14A1,230,Coefficient of Variation,6.5,185,3075,0,20,26,0.866667,31,255,20,0,FALSE,0
LightGBM,Exc L3-5 RORB COL22A1,160,Coefficient of Variation,6.5,185,3081,8,17,15,0.604839,31,255,20,0,FALSE,0
LightGBM,Inh L3-6 SST NPY,15,Coefficient of Variation,6.5,185,3118,0,3,0,0,31,255,20,0,FALSE,0
LightGBM,Inh L3-6 SST HPGD,60,Coefficient of Variation,6.5,185,3099,10,4,8,0.47619,31,255,20,0,FALSE,0
LightGBM,Exc L6 FEZF2 OR2T8,19,Coefficient of Variation,6.5,185,3103,14,1,3,0.208333,31,255,20,0,FALSE,0
LightGBM,Inh L1-2 PAX6 CDH12,90,Coefficient of Variation,6.5,185,3093,10,4,14,0.614035,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 RORB TTC12,167,Coefficient of Variation,6.5,185,3075,12,12,22,0.647059,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 SLC17A7 IL15,56,Coefficient of Variation,6.5,185,3106,4,4,7,0.636364,31,255,20,0,FALSE,0
LightGBM,Exc L3-4 RORB CARM1P1,280,Coefficient of Variation,6.5,185,3052,13,30,26,0.613208,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 FEZF2 ABO,373,Coefficient of Variation,6.5,185,3040,6,18,57,0.87156,31,255,20,0,FALSE,0
LightGBM,Micro L1-3 TYROBP,63,Coefficient of Variation,6.5,185,3103,5,9,4,0.408163,31,255,20,0,FALSE,0
LightGBM,Inh L1-2 VIP LBH,47,Coefficient of Variation,6.5,185,3092,20,9,0,0,31,255,20,0,FALSE,0
LightGBM,Inh L1-2 SST BAGE2,108,Coefficient of Variation,6.5,185,3093,7,14,7,0.454545,31,255,20,0,FALSE,0
LightGBM,Inh L5-6 SST KLHDC8A,63,Coefficient of Variation,6.5,185,3097,11,12,1,0.081967,31,255,20,0,FALSE,0
LightGBM,Inh L3-6 VIP HS3ST3A1,80,Coefficient of Variation,6.5,185,3094,11,10,6,0.357143,31,255,20,0,FALSE,0
LightGBM,Inh L1-3 PAX6 SYT6,29,Coefficient of Variation,6.5,185,3111,4,5,1,0.192308,31,255,20,0,FALSE,0
LightGBM,Inh L5-6 SST MIR548F2,80,Coefficient of Variation,6.5,185,3095,10,11,5,0.328947,31,255,20,0,FALSE,0
LightGBM,Exc L4-6 RORB SEMA3E,777,Coefficient of Variation,6.5,185,2934,32,29,126,0.800508,31,255,20,0,FALSE,0
LightGBM,Inh L1-4 VIP OPRM1,52,Coefficient of Variation,6.5,185,3099,12,10,0,0,31,255,20,0,FALSE,0
LightGBM,OPC L1-6 PDGFRA,238,Coefficient of Variation,6.5,185,3072,1,16,32,0.888889,31,255,20,0,FALSE,0
LightGBM,Inh L2-5 VIP TYR,62,Coefficient of Variation,6.5,185,3096,12,9,4,0.25974,31,255,20,0,FALSE,0
LightGBM,Exc L5-6 THEMIS C1QL3,1537,Coefficient of Variation,6.5,185,2745,68,65,243,0.782861,31,255,20,0,FALSE,0
LightGBM,Inh L1-4 LAMP5 LCP2,356,Coefficient of Variation,6.5,185,3041,9,3,68,0.897098,50,50,1250,1,TRUE,1
LightGBM,Exc L2-3 LINC00507 FREM3,2284,Coefficient of Variation,6.5,185,2554,110,66,391,0.794393,50,50,1250,1,TRUE,1
LightGBM,Exc L2 LAMP5 LTK,812,Coefficient of Variation,6.5,185,2907,52,37,125,0.718391,50,50,1250,1,TRUE,1
LightGBM,Inh L5-6 PVALB LGR5,52,Coefficient of Variation,6.5,185,3107,3,10,1,0.185185,50,50,1250,1,TRUE,1
LightGBM,Inh L2-4 SST FRZB,64,Coefficient of Variation,6.5,185,3107,1,12,1,0.238095,50,50,1250,1,TRUE,1
LightGBM,Inh L2-3 VIP CASC6,45,Coefficient of Variation,6.5,185,3106,6,4,5,0.471698,50,50,1250,1,TRUE,1
LightGBM,Exc L3-5 RORB TWIST2,93,Coefficient of Variation,6.5,185,3101,1,17,2,0.322581,50,50,1250,1,TRUE,1
LightGBM,Inh L2-4 VIP CBLN1,67,Coefficient of Variation,6.5,185,3101,7,11,2,0.204082,50,50,1250,1,TRUE,1
LightGBM,Inh L1-4 VIP CHRNA6,25,Coefficient of Variation,6.5,185,3116,0,5,0,0,50,50,1250,1,TRUE,1
