Package,Pre-Processing Technique,Threshold,Cluster,Cluster Size,Features (Genes),Fbeta,n_estimators
scikit-learn,Coefficient of Variation,1.5,Exc L3-5 RORB FILIP1L,153,6064,0.530303,500
scikit-learn,Coefficient of Variation,1.5,Inh L5-6 SST NPM1P10,79,6064,0.921053,500
scikit-learn,Coefficient of Variation,1.5,Exc L3-5 RORB ESR1,1428,6064,0.926288,500
scikit-learn,Coefficient of Variation,1.5,Inh L4-6 SST GXYLT2,41,6064,0.9375,500
scikit-learn,Coefficient of Variation,1.5,Inh L1-3 VIP GGH,68,6064,0.789474,500
scikit-learn,Coefficient of Variation,1.5,Inh L1 SST NMBR,283,6064,0.946844,500
scikit-learn,Coefficient of Variation,1.5,Exc L5-6 FEZF2 EFTUD1P1,314,6064,0.951662,500
scikit-learn,Coefficient of Variation,1.5,Inh L1-2 LAMP5 DBP,21,6064,0,500
scikit-learn,Coefficient of Variation,1.5,Exc L6 FEZF2 SCUBE1,52,6064,0.932203,500
scikit-learn,Coefficient of Variation,1.5,Inh L1-4 VIP PENK,17,6064,0,500
scikit-learn,Coefficient of Variation,1.5,Inh L1-3 VIP CHRM2,175,6064,0.679012,500
scikit-learn,Coefficient of Variation,1.5,Endo L2-6 NOSTRIN,9,6064,0.833333,500
scikit-learn,Coefficient of Variation,1.5,Inh L1-2 PAX6 TNFAIP8L3,16,6064,0.714286,500
scikit-learn,Coefficient of Variation,1.5,Inh L2-5 VIP SERPINF1,55,6064,1,500
scikit-learn,Coefficient of Variation,1.5,Exc L4-6 RORB C1R,160,6064,0.833333,500
scikit-learn,Coefficient of Variation,1.5,Inh L1-3 VIP CCDC184,64,6064,0.714286,500
scikit-learn,Coefficient of Variation,1.5,Inh L1-2 VIP PCDH20,61,6064,0.859375,500
scikit-learn,Coefficient of Variation,1.5,Exc L4-5 FEZF2 SCN4B,25,6064,0.952381,500
scikit-learn,Coefficient of Variation,1.5,Inh L5-6 GAD1 GLP1R,27,6064,1,500
scikit-learn,Coefficient of Variation,1.5,Inh L4-6 PVALB SULF1,167,6064,0.833333,500
scikit-learn,Coefficient of Variation,1.5,Exc L4-5 RORB FOLH1B,870,6064,0.925721,500
scikit-learn,Coefficient of Variation,1.5,Inh L1-2 GAD1 MC4R,107,6064,0.813953,500
scikit-learn,Coefficient of Variation,1.5,Inh L1 SST CHRNA4,52,6064,0.740741,500
scikit-learn,Coefficient of Variation,1.5,Inh L2-4 PVALB WFDC2,387,6064,0.752475,500
scikit-learn,Coefficient of Variation,1.5,Oligo L1-6 OPALIN,313,6064,0.984127,500
scikit-learn,Coefficient of Variation,1.5,Inh L1-3 VIP ADAMTSL1,72,6064,0.878378,500
scikit-learn,Coefficient of Variation,1.5,Inh L1-3 SST CALB1,279,6064,0.892857,500
scikit-learn,Coefficient of Variation,1.5,Exc L5-6 THEMIS DCSTAMP,53,6064,0.833333,500
scikit-learn,Coefficient of Variation,1.5,Astro L1-2 FGFR3 GFAP,61,6064,0.5,500
scikit-learn,Coefficient of Variation,1.5,Astro L1-6 FGFR3 SLC14A1,230,6064,0.839416,500
scikit-learn,Coefficient of Variation,1.5,Exc L3-5 RORB COL22A1,160,6064,0.914634,500
scikit-learn,Coefficient of Variation,1.5,Inh L3-6 SST NPY,15,6064,0,500
scikit-learn,Coefficient of Variation,1.5,Inh L3-6 SST HPGD,60,6064,0.9375,500
scikit-learn,Coefficient of Variation,1.5,Exc L6 FEZF2 OR2T8,19,6064,0,500
scikit-learn,Coefficient of Variation,1.5,Inh L1-2 PAX6 CDH12,90,6064,0.882353,500
scikit-learn,Coefficient of Variation,1.5,Exc L5-6 RORB TTC12,167,6064,0.879121,500
scikit-learn,Coefficient of Variation,1.5,Exc L5-6 SLC17A7 IL15,56,6064,0.957447,500
scikit-learn,Coefficient of Variation,1.5,Exc L3-4 RORB CARM1P1,280,6064,0.862069,500
scikit-learn,Coefficient of Variation,1.5,Exc L5-6 FEZF2 ABO,373,6064,0.989446,500
scikit-learn,Coefficient of Variation,1.5,Micro L1-3 TYROBP,63,6064,0.923077,500
scikit-learn,Coefficient of Variation,1.5,Inh L1-2 VIP LBH,47,6064,0.945946,500
scikit-learn,Coefficient of Variation,1.5,Inh L1-2 SST BAGE2,108,6064,0.952381,500
scikit-learn,Coefficient of Variation,1.5,Inh L5-6 SST KLHDC8A,63,6064,0.964912,500
scikit-learn,Coefficient of Variation,1.5,Inh L3-6 VIP HS3ST3A1,80,6064,0.833333,500
scikit-learn,Coefficient of Variation,1.5,Inh L1-3 PAX6 SYT6,29,6064,0.909091,500
scikit-learn,Coefficient of Variation,1.5,Inh L5-6 SST MIR548F2,80,6064,0.859375,500
scikit-learn,Coefficient of Variation,1.5,Exc L4-6 RORB SEMA3E,777,6064,0.901126,500
scikit-learn,Coefficient of Variation,1.5,Inh L1-4 VIP OPRM1,52,6064,0.645161,500
scikit-learn,Coefficient of Variation,1.5,OPC L1-6 PDGFRA,238,6064,0.983607,500
scikit-learn,Coefficient of Variation,1.5,Inh L2-5 VIP TYR,62,6064,1,500
scikit-learn,Coefficient of Variation,1.5,Exc L5-6 THEMIS C1QL3,1537,6064,0.966921,500
scikit-learn,Coefficient of Variation,2.5,Inh L1-4 LAMP5 LCP2,356,3049,0.97493,1000
scikit-learn,Coefficient of Variation,2.5,Exc L2-3 LINC00507 FREM3,2284,3049,0.904877,1000
scikit-learn,Coefficient of Variation,2.5,Exc L2 LAMP5 LTK,812,3049,0.868794,1000
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 PVALB LGR5,52,3049,1,1000
scikit-learn,Coefficient of Variation,2.5,Inh L2-4 SST FRZB,64,3049,0.47619,1000
scikit-learn,Coefficient of Variation,2.5,Inh L2-3 VIP CASC6,45,3049,1,1000
scikit-learn,Coefficient of Variation,2.5,Exc L3-5 RORB TWIST2,93,3049,0,1000
scikit-learn,Coefficient of Variation,2.5,Inh L2-4 VIP CBLN1,67,3049,0.943396,1000
scikit-learn,Coefficient of Variation,2.5,Inh L1-4 VIP CHRNA6,25,3049,1,1000
scikit-learn,Coefficient of Variation,2.5,Exc L2-4 LINC00507 GLP2R,170,3049,0.326087,1000
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 THEMIS CRABP1,147,3049,0.818182,1000
scikit-learn,Coefficient of Variation,2.5,Exc L4-6 FEZF2 IL26,344,3049,1,1000
scikit-learn,Coefficient of Variation,2.5,Inh L2-5 PVALB SCUBE3,32,3049,1,1000
scikit-learn,Coefficient of Variation,2.5,Inh L4-6 SST B3GAT2,182,3049,0.861244,1000
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 VIP TSPAN12,42,3049,0.972222,1000
scikit-learn,Coefficient of Variation,2.5,Inh L2-4 VIP SPAG17,33,3049,0.666667,1000
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 THEMIS FGF10,78,3049,0.784314,1000
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 SST TH,27,3049,1,1000
scikit-learn,Coefficient of Variation,2.5,Inh L4-5 PVALB MEPE,64,3049,0.689655,1000
scikit-learn,Coefficient of Variation,2.5,Inh L2-6 LAMP5 CA1,256,3049,1,1000
scikit-learn,Coefficient of Variation,2.5,Exc L4-5 RORB DAPK2,173,3049,0.877193,1000
scikit-learn,Coefficient of Variation,2.5,Inh L4-5 SST STK32A,93,3049,0.944444,1000
scikit-learn,Coefficient of Variation,2.5,Inh L2-6 VIP QPCT,37,3049,0.925926,1000
scikit-learn,Coefficient of Variation,2.5,Inh L3-5 SST ADGRG6,132,3049,0.932203,1000
scikit-learn,Coefficient of Variation,2.5,Exc L3-5 RORB FILIP1L,153,3049,0.697674,1000
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 SST NPM1P10,79,3049,0.852273,1000
scikit-learn,Coefficient of Variation,2.5,Exc L3-5 RORB ESR1,1428,3049,0.943522,1000
scikit-learn,Coefficient of Variation,2.5,Inh L4-6 SST GXYLT2,41,3049,0.833333,1000
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 VIP GGH,68,3049,0.735294,1000
scikit-learn,Coefficient of Variation,2.5,Inh L1 SST NMBR,283,3049,0.946844,1000
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 FEZF2 EFTUD1P1,314,3049,0.959752,1000
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 LAMP5 DBP,21,3049,0,1000
scikit-learn,Coefficient of Variation,2.5,Exc L6 FEZF2 SCUBE1,52,3049,0.820896,1000
scikit-learn,Coefficient of Variation,2.5,Inh L1-4 VIP PENK,17,3049,0.625,1000
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 VIP CHRM2,175,3049,0.63745,1000
scikit-learn,Coefficient of Variation,2.5,Endo L2-6 NOSTRIN,9,3049,0.833333,1000
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 PAX6 TNFAIP8L3,16,3049,0.909091,1000
scikit-learn,Coefficient of Variation,2.5,Inh L2-5 VIP SERPINF1,55,3049,1,1000
scikit-learn,Coefficient of Variation,2.5,Exc L4-6 RORB C1R,160,3049,0.887097,1000
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 VIP CCDC184,64,3049,0.757576,1000
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 VIP PCDH20,61,3049,0.882353,1000
scikit-learn,Coefficient of Variation,2.5,Exc L4-5 FEZF2 SCN4B,25,3049,0.952381,1000
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 GAD1 GLP1R,27,3049,1,1000
scikit-learn,Coefficient of Variation,2.5,Inh L4-6 PVALB SULF1,167,3049,0.925926,1000
scikit-learn,Coefficient of Variation,2.5,Exc L4-5 RORB FOLH1B,870,3049,0.931151,1000
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 GAD1 MC4R,107,3049,0.867769,1000
scikit-learn,Coefficient of Variation,2.5,Inh L1 SST CHRNA4,52,3049,0.806452,1000
scikit-learn,Coefficient of Variation,2.5,Inh L2-4 PVALB WFDC2,387,3049,0.777096,1000
scikit-learn,Coefficient of Variation,2.5,Oligo L1-6 OPALIN,313,3049,0.984127,1000
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 VIP ADAMTSL1,72,3049,0.878378,1000
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 SST CALB1,279,3049,0.848765,1000
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 THEMIS DCSTAMP,53,3049,0.921053,1000
scikit-learn,Coefficient of Variation,2.5,Astro L1-2 FGFR3 GFAP,61,3049,0.5,1000
scikit-learn,Coefficient of Variation,2.5,Astro L1-6 FGFR3 SLC14A1,230,3049,0.839416,1000
scikit-learn,Coefficient of Variation,2.5,Exc L3-5 RORB COL22A1,160,3049,0.922619,1000
scikit-learn,Coefficient of Variation,2.5,Inh L3-6 SST NPY,15,3049,0,1000
scikit-learn,Coefficient of Variation,2.5,Inh L3-6 SST HPGD,60,3049,0.909091,1000
scikit-learn,Coefficient of Variation,2.5,Exc L6 FEZF2 OR2T8,19,3049,0.625,1000
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 PAX6 CDH12,90,3049,0.918367,1000
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 RORB TTC12,167,3049,0.91954,1000
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 SLC17A7 IL15,56,3049,0.813953,1000
scikit-learn,Coefficient of Variation,2.5,Exc L3-4 RORB CARM1P1,280,3049,0.895833,1000
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 FEZF2 ABO,373,3049,0.989446,1000
scikit-learn,Coefficient of Variation,2.5,Micro L1-3 TYROBP,63,3049,0.923077,1000
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 VIP LBH,47,3049,0.97561,1000
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 SST BAGE2,108,3049,0.917431,1000
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 SST KLHDC8A,63,3049,0.964912,1000
scikit-learn,Coefficient of Variation,2.5,Inh L3-6 VIP HS3ST3A1,80,3049,0.869565,1000
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 PAX6 SYT6,29,3049,0.909091,1000
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 SST MIR548F2,80,3049,0.916667,1000
scikit-learn,Coefficient of Variation,2.5,Exc L4-6 RORB SEMA3E,777,3049,0.886999,1000
scikit-learn,Coefficient of Variation,2.5,Inh L1-4 VIP OPRM1,52,3049,0.725806,1000
scikit-learn,Coefficient of Variation,2.5,OPC L1-6 PDGFRA,238,3049,0.983607,1000
scikit-learn,Coefficient of Variation,2.5,Inh L2-5 VIP TYR,62,3049,1,1000
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 THEMIS C1QL3,1537,3049,0.964467,1000
scikit-learn,Coefficient of Variation,2.5,Inh L1-4 LAMP5 LCP2,356,3049,0.97493,1500
scikit-learn,Coefficient of Variation,2.5,Exc L2-3 LINC00507 FREM3,2284,3049,0.904877,1500
scikit-learn,Coefficient of Variation,2.5,Exc L2 LAMP5 LTK,812,3049,0.874704,1500
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 PVALB LGR5,52,3049,1,1500
scikit-learn,Coefficient of Variation,2.5,Inh L2-4 SST FRZB,64,3049,0.689655,1500
scikit-learn,Coefficient of Variation,2.5,Inh L2-3 VIP CASC6,45,3049,1,1500
scikit-learn,Coefficient of Variation,2.5,Exc L3-5 RORB TWIST2,93,3049,0,1500
scikit-learn,Coefficient of Variation,2.5,Inh L2-4 VIP CBLN1,67,3049,0.943396,1500
scikit-learn,Coefficient of Variation,2.5,Inh L1-4 VIP CHRNA6,25,3049,1,1500
scikit-learn,Coefficient of Variation,2.5,Exc L2-4 LINC00507 GLP2R,170,3049,0.4,1500
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 THEMIS CRABP1,147,3049,0.828402,1500
scikit-learn,Coefficient of Variation,2.5,Exc L4-6 FEZF2 IL26,344,3049,1,1500
scikit-learn,Coefficient of Variation,2.5,Inh L2-5 PVALB SCUBE3,32,3049,1,1500
scikit-learn,Coefficient of Variation,2.5,Inh L4-6 SST B3GAT2,182,3049,0.861244,1500
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 VIP TSPAN12,42,3049,0.972222,1500
scikit-learn,Coefficient of Variation,2.5,Inh L2-4 VIP SPAG17,33,3049,0.789474,1500
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 THEMIS FGF10,78,3049,0.784314,1500
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 SST TH,27,3049,1,1500
scikit-learn,Coefficient of Variation,2.5,Inh L4-5 PVALB MEPE,64,3049,0.853659,1500
scikit-learn,Coefficient of Variation,2.5,Inh L2-6 LAMP5 CA1,256,3049,1,1500
scikit-learn,Coefficient of Variation,2.5,Exc L4-5 RORB DAPK2,173,3049,0.877193,1500
scikit-learn,Coefficient of Variation,2.5,Inh L4-5 SST STK32A,93,3049,0.944444,1500
scikit-learn,Coefficient of Variation,2.5,Inh L2-6 VIP QPCT,37,3049,0.925926,1500
scikit-learn,Coefficient of Variation,2.5,Inh L3-5 SST ADGRG6,132,3049,0.932203,1500
scikit-learn,Coefficient of Variation,2.5,Exc L3-5 RORB FILIP1L,153,3049,0.697674,1500
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 SST NPM1P10,79,3049,0.852273,1500
scikit-learn,Coefficient of Variation,2.5,Exc L3-5 RORB ESR1,1428,3049,0.941021,1500
scikit-learn,Coefficient of Variation,2.5,Inh L4-6 SST GXYLT2,41,3049,0.833333,1500
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 VIP GGH,68,3049,0.735294,1500
scikit-learn,Coefficient of Variation,2.5,Inh L1 SST NMBR,283,3049,0.946844,1500
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 FEZF2 EFTUD1P1,314,3049,0.959752,1500
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 LAMP5 DBP,21,3049,0,1500
scikit-learn,Coefficient of Variation,2.5,Exc L6 FEZF2 SCUBE1,52,3049,0.820896,1500
scikit-learn,Coefficient of Variation,2.5,Inh L1-4 VIP PENK,17,3049,0.625,1500
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 VIP CHRM2,175,3049,0.627451,1500
scikit-learn,Coefficient of Variation,2.5,Endo L2-6 NOSTRIN,9,3049,1,1500
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 PAX6 TNFAIP8L3,16,3049,0.909091,1500
scikit-learn,Coefficient of Variation,2.5,Inh L2-5 VIP SERPINF1,55,3049,1,1500
scikit-learn,Coefficient of Variation,2.5,Exc L4-6 RORB C1R,160,3049,0.887097,1500
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 VIP CCDC184,64,3049,0.689655,1500
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 VIP PCDH20,61,3049,0.882353,1500
scikit-learn,Coefficient of Variation,2.5,Exc L4-5 FEZF2 SCN4B,25,3049,0.952381,1500
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 GAD1 GLP1R,27,3049,1,1500
scikit-learn,Coefficient of Variation,2.5,Inh L4-6 PVALB SULF1,167,3049,0.903614,1500
scikit-learn,Coefficient of Variation,2.5,Exc L4-5 RORB FOLH1B,870,3049,0.921348,1500
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 GAD1 MC4R,107,3049,0.867769,1500
scikit-learn,Coefficient of Variation,2.5,Inh L1 SST CHRNA4,52,3049,0.806452,1500
scikit-learn,Coefficient of Variation,2.5,Inh L2-4 PVALB WFDC2,387,3049,0.810235,1500
scikit-learn,Coefficient of Variation,2.5,Oligo L1-6 OPALIN,313,3049,0.984127,1500
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 VIP ADAMTSL1,72,3049,0.878378,1500
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 SST CALB1,279,3049,0.859375,1500
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 THEMIS DCSTAMP,53,3049,0.921053,1500
scikit-learn,Coefficient of Variation,2.5,Astro L1-2 FGFR3 GFAP,61,3049,0.5,1500
scikit-learn,Coefficient of Variation,2.5,Astro L1-6 FGFR3 SLC14A1,230,3049,0.839416,1500
scikit-learn,Coefficient of Variation,2.5,Exc L3-5 RORB COL22A1,160,3049,0.922619,1500
scikit-learn,Coefficient of Variation,2.5,Inh L3-6 SST NPY,15,3049,0,1500
scikit-learn,Coefficient of Variation,2.5,Inh L3-6 SST HPGD,60,3049,0.909091,1500
scikit-learn,Coefficient of Variation,2.5,Exc L6 FEZF2 OR2T8,19,3049,0.625,1500
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 PAX6 CDH12,90,3049,0.918367,1500
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 RORB TTC12,167,3049,0.926966,1500
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 SLC17A7 IL15,56,3049,0.813953,1500
scikit-learn,Coefficient of Variation,2.5,Exc L3-4 RORB CARM1P1,280,3049,0.889831,1500
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 FEZF2 ABO,373,3049,0.989446,1500
scikit-learn,Coefficient of Variation,2.5,Micro L1-3 TYROBP,63,3049,0.983607,1500
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 VIP LBH,47,3049,0.97561,1500
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 SST BAGE2,108,3049,0.917431,1500
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 SST KLHDC8A,63,3049,0.964912,1500
scikit-learn,Coefficient of Variation,2.5,Inh L3-6 VIP HS3ST3A1,80,3049,0.869565,1500
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 PAX6 SYT6,29,3049,0.909091,1500
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 SST MIR548F2,80,3049,0.916667,1500
scikit-learn,Coefficient of Variation,2.5,Exc L4-6 RORB SEMA3E,777,3049,0.883436,1500
scikit-learn,Coefficient of Variation,2.5,Inh L1-4 VIP OPRM1,52,3049,0.775862,1500
scikit-learn,Coefficient of Variation,2.5,OPC L1-6 PDGFRA,238,3049,0.983607,1500
scikit-learn,Coefficient of Variation,2.5,Inh L2-5 VIP TYR,62,3049,1,1500
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 THEMIS C1QL3,1537,3049,0.969388,1500
scikit-learn,Coefficient of Variation,2.5,Inh L1-4 LAMP5 LCP2,356,3049,0.97493,2000
scikit-learn,Coefficient of Variation,2.5,Exc L2-3 LINC00507 FREM3,2284,3049,0.903761,2000
scikit-learn,Coefficient of Variation,2.5,Exc L2 LAMP5 LTK,812,3049,0.864706,2000
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 PVALB LGR5,52,3049,1,2000
scikit-learn,Coefficient of Variation,2.5,Inh L2-4 SST FRZB,64,3049,0.6,2000
scikit-learn,Coefficient of Variation,2.5,Inh L2-3 VIP CASC6,45,3049,1,2000
scikit-learn,Coefficient of Variation,2.5,Exc L3-5 RORB TWIST2,93,3049,0,2000
scikit-learn,Coefficient of Variation,2.5,Inh L2-4 VIP CBLN1,67,3049,0.943396,2000
scikit-learn,Coefficient of Variation,2.5,Inh L1-4 VIP CHRNA6,25,3049,1,2000
scikit-learn,Coefficient of Variation,2.5,Exc L2-4 LINC00507 GLP2R,170,3049,0.4,2000
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 THEMIS CRABP1,147,3049,0.848485,2000
scikit-learn,Coefficient of Variation,2.5,Exc L4-6 FEZF2 IL26,344,3049,1,2000
scikit-learn,Coefficient of Variation,2.5,Inh L2-5 PVALB SCUBE3,32,3049,1,2000
scikit-learn,Coefficient of Variation,2.5,Inh L4-6 SST B3GAT2,182,3049,0.837104,2000
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 VIP TSPAN12,42,3049,0.972222,2000
scikit-learn,Coefficient of Variation,2.5,Inh L2-4 VIP SPAG17,33,3049,0.789474,2000
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 THEMIS FGF10,78,3049,0.784314,2000
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 SST TH,27,3049,1,2000
scikit-learn,Coefficient of Variation,2.5,Inh L4-5 PVALB MEPE,64,3049,0.810811,2000
scikit-learn,Coefficient of Variation,2.5,Inh L2-6 LAMP5 CA1,256,3049,1,2000
scikit-learn,Coefficient of Variation,2.5,Exc L4-5 RORB DAPK2,173,3049,0.877193,2000
scikit-learn,Coefficient of Variation,2.5,Inh L4-5 SST STK32A,93,3049,0.97561,2000
scikit-learn,Coefficient of Variation,2.5,Inh L2-6 VIP QPCT,37,3049,0.925926,2000
scikit-learn,Coefficient of Variation,2.5,Inh L3-5 SST ADGRG6,132,3049,0.932203,2000
scikit-learn,Coefficient of Variation,2.5,Exc L3-5 RORB FILIP1L,153,3049,0.697674,2000
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 SST NPM1P10,79,3049,0.852273,2000
scikit-learn,Coefficient of Variation,2.5,Exc L3-5 RORB ESR1,1428,3049,0.943522,2000
scikit-learn,Coefficient of Variation,2.5,Inh L4-6 SST GXYLT2,41,3049,0.833333,2000
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 VIP GGH,68,3049,0.789474,2000
scikit-learn,Coefficient of Variation,2.5,Inh L1 SST NMBR,283,3049,0.946844,2000
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 FEZF2 EFTUD1P1,314,3049,0.959752,2000
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 LAMP5 DBP,21,3049,0,2000
scikit-learn,Coefficient of Variation,2.5,Exc L6 FEZF2 SCUBE1,52,3049,0.820896,2000
scikit-learn,Coefficient of Variation,2.5,Inh L1-4 VIP PENK,17,3049,0.625,2000
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 VIP CHRM2,175,3049,0.658436,2000
scikit-learn,Coefficient of Variation,2.5,Endo L2-6 NOSTRIN,9,3049,1,2000
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 PAX6 TNFAIP8L3,16,3049,0.909091,2000
scikit-learn,Coefficient of Variation,2.5,Inh L2-5 VIP SERPINF1,55,3049,1,2000
scikit-learn,Coefficient of Variation,2.5,Exc L4-6 RORB C1R,160,3049,0.887097,2000
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 VIP CCDC184,64,3049,0.675676,2000
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 VIP PCDH20,61,3049,0.9375,2000
scikit-learn,Coefficient of Variation,2.5,Exc L4-5 FEZF2 SCN4B,25,3049,0.952381,2000
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 GAD1 GLP1R,27,3049,1,2000
scikit-learn,Coefficient of Variation,2.5,Inh L4-6 PVALB SULF1,167,3049,0.903614,2000
scikit-learn,Coefficient of Variation,2.5,Exc L4-5 RORB FOLH1B,870,3049,0.922819,2000
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 GAD1 MC4R,107,3049,0.867769,2000
scikit-learn,Coefficient of Variation,2.5,Inh L1 SST CHRNA4,52,3049,0.857143,2000
scikit-learn,Coefficient of Variation,2.5,Inh L2-4 PVALB WFDC2,387,3049,0.796646,2000
scikit-learn,Coefficient of Variation,2.5,Oligo L1-6 OPALIN,313,3049,0.984127,2000
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 VIP ADAMTSL1,72,3049,0.878378,2000
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 SST CALB1,279,3049,0.859375,2000
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 THEMIS DCSTAMP,53,3049,0.952381,2000
scikit-learn,Coefficient of Variation,2.5,Astro L1-2 FGFR3 GFAP,61,3049,0.5,2000
scikit-learn,Coefficient of Variation,2.5,Astro L1-6 FGFR3 SLC14A1,230,3049,0.839416,2000
scikit-learn,Coefficient of Variation,2.5,Exc L3-5 RORB COL22A1,160,3049,0.922619,2000
scikit-learn,Coefficient of Variation,2.5,Inh L3-6 SST NPY,15,3049,0,2000
scikit-learn,Coefficient of Variation,2.5,Inh L3-6 SST HPGD,60,3049,0.909091,2000
scikit-learn,Coefficient of Variation,2.5,Exc L6 FEZF2 OR2T8,19,3049,0.625,2000
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 PAX6 CDH12,90,3049,0.882353,2000
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 RORB TTC12,167,3049,0.91954,2000
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 SLC17A7 IL15,56,3049,0.813953,2000
scikit-learn,Coefficient of Variation,2.5,Exc L3-4 RORB CARM1P1,280,3049,0.895833,2000
scikit-learn,Coefficient of Variation,2.5,Exc L5-6 FEZF2 ABO,373,3049,0.989446,2000
scikit-learn,Coefficient of Variation,2.5,Micro L1-3 TYROBP,63,3049,0.983607,2000
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 VIP LBH,47,3049,0.97561,2000
scikit-learn,Coefficient of Variation,2.5,Inh L1-2 SST BAGE2,108,3049,0.952381,2000
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 SST KLHDC8A,63,3049,0.943396,2000
scikit-learn,Coefficient of Variation,2.5,Inh L3-6 VIP HS3ST3A1,80,3049,0.869565,2000
scikit-learn,Coefficient of Variation,2.5,Inh L1-3 PAX6 SYT6,29,3049,0.909091,2000
scikit-learn,Coefficient of Variation,2.5,Inh L5-6 SST MIR548F2,80,3049,0.916667,2000
scikit-learn,Coefficient of Variation,2.5,Exc L4-6 RORB SEMA3E,777,3049,0.883436,2000
scikit-learn,Coefficient of Variation,2.5,Inh L1-4 VIP OPRM1,52,3049,0.775862,2000
scikit-learn,Coefficient of Variation,2.5,OPC L1-6 PDGFRA,238,3049,0.983607,2000
scikit-learn,Coefficient of Variation,2.5,Inh L2-5 VIP TYR,62,3049,1,2000
